hoard;mint;year
Verkhnesadovoe;Unknown;344
"Yasnaia Poliana";Unknown;401
"Chersonesus Taurica";Unknown;401
"Chersonesus Taurica";Decrinos;383
"Chersonesus Taurica";Unknown;371
"Chersonesus Taurica";Unknown;344
"Chersonesus Taurica";Unknown;343
"Chersonesus Taurica";Unknown;338
"Chersonesus Taurica";Unknown;349
"Chersonesus Taurica";Unknown;344
"Chersonesus Taurica";Unknown;387
"Chersonesus Taurica";Unknown;382
"Krasnoe Ozero";Unknown;375
"Krasnoe Ozero";Unknown;383
"Krasnoe Ozero";Unknown;387
"Krasnoe Ozero";Unknown;382
"Krasnoe Ozero";Unknown;401
"Krasnoe Ozero";Unknown;409
"Krasnoe Ozero";Unknown;407
"Eymet, France";Unknown;508
"Verneiges, France";Unknown;537
"Saint-Quay-Portrieux, France";"Unknown (Iberia)";553
"Le Mené, France";Unknown;446
"Les Maillys, France";Unknown;505
"Étais, France";Unknown;566
"Couchey, France";Unknown;553
"Alise-Sainte-Reine, France";"Unknown (Iberia)";503
"Turenne, France";Unknown;553
"Bort-les-Orgues, France";Unknown;508
"Bort-les-Orgues, France";Unknown;487
"Saint-Pierre-les-Étieux, France";Unknown;707
"Saint-Germain-du-Puy, France";Unknown;487
"Jouet-sur-l'Aubois, France";Unknown;553
"Cuffy, France";Unknown;566
Mediolanum;Unknown;553
Mediolanum;Unknown;508
"Jarnac, France";Unknown;540
"Exideuil-sur-Vienne, France";Unknown;537
"Courbillac, France";Unknown;481
"Villerville, France";Unknown;566
"Sannerville, France";"Unknown (Iberia)";522
"Grentheville, France";Unknown;490
"La Graverie, France";Unknown;522
"Saint-Rémy-de-Provence, France";Unknown;715
"Saint-Rémy-de-Provence, France";Unknown;460
"Saint-Mitre-les-Remparts, France";Unknown;553
"Rognonas, France";"Unknown (Iberia)";706
Massalia/Massilia;Unknown;553
"Auriol, France";Unknown;592
"Auriol, France";Unknown;553
"Tournemire, France";"Unknown (Iberia)";508
"Saint-Georges-de-Luzençon, France";Unknown;537
"Creissels, France";Unknown;508
"Tourouzelle, France";"Unknown (Iberia)";549
"Tourouzelle, France";"Unknown (Iberia)";553
"Col. Narbo Martius";Tirazona;640
"Col. Narbo Martius";Unknown;606
"Gruissan, France";Unknown;575
"Gyé-sur-Seine, France";Unknown;540
"Ariège, France";"Unknown (Iberia)";522
"Couflens, France";Tarracona;626
"Vireux-Molhain, France";Unknown;415
"Seuil, France";Unknown;531
Charleville-Mézières;Unknown;490
"Vermand, France";Unknown;421
"Vermand, France";Unknown;421
"Monceau-le-Neuf-et-Faucouzy, France";Unknown;505
"Monceau-le-Neuf-et-Faucouzy, France";Unknown;490
"Mayot, France";Unknown;490
"Mayot, France";Unknown;505
"Fère-en-Tardenois, France";Unknown;550
"Corbeny, France";"Unknown (Iberia)";522
"Thasos (settlement)";Unknown;612
"Thasos (settlement)";Unknown;619
"Nea Anchialos";Unknown;613
"Concevreux, France";Unknown;549
Château-Thierry;Unknown;505
"Arcy-Sainte-Restitue, France";Unknown;389
"Arcy-Sainte-Restitue, France";Unknown;394
"Arcy-Sainte-Restitue, France";Unknown;394
"Arcy-Sainte-Restitue, France";Unknown;390
"Valromey-sur-Séran, France";Unknown;572
Classis;Unknown;440
Classis;Unknown;417
Classis;Unknown;410
Carthago;Unknown;337
Carthago;Unknown;340
Carthago;Unknown;410
"(Nea) Paphos";Unknown;650
"Giannota Elassona";Unknown;504
Argos;Unknown;548
Argos;Unknown;570
"Zaha (Kallithea)";Unknown;387
"Zaha (Kallithea)";Unknown;409
"Zaha (Kallithea)";Unknown;416
"Zaha (Kallithea)";Unknown;426
"Zaha (Kallithea)";Unknown;439
"Zaha (Kallithea)";Unknown;394
"Zaha (Kallithea)";Unknown;453
"Zaha (Kallithea)";Unknown;453
"Zaha (Kallithea)";Unknown;463
"Zaha (Kallithea)";Unknown;465
"Zaha (Kallithea)";Unknown;465
"Zaha (Kallithea)";Unknown;482
"Zaha (Kallithea)";Unknown;475
"Zaha (Kallithea)";Unknown;475
"Zaha (Kallithea)";Unknown;475
"Zaha (Kallithea)";Unknown;387
"Zaha (Kallithea)";Unknown;412
"Zaha (Kallithea)";Unknown;509
"Zaha (Kallithea)";Unknown;528
"Zaha (Kallithea)";Unknown;522
"Zaha (Kallithea)";Unknown;509
"Zaha (Kallithea)";Unknown;549
"Zaha (Kallithea)";Unknown;526
"Zaha (Kallithea)";Unknown;507
"Zaha (Kallithea)";Unknown;530
"Zaha (Kallithea)";Unknown;547
Olympia;Unknown;602
Argos;Unknown;551
Argos;Unknown;542
Argos;Unknown;561
Argos;Unknown;572
Argos;Unknown;470
Argos;Unknown;566
"Gignac-la-Nerth, France";Unknown;340
"Gignac-la-Nerth, France";Unknown;363
"Gignac-la-Nerth, France";Unknown;363
"S. Vincenzo al Volturno";Unknown;450
"S. Vincenzo al Volturno";Unknown;522
"S. Vincenzo al Volturno";Unknown;522
"S. Vincenzo al Volturno";Unknown;525
"S. Vincenzo al Volturno";Unknown;522
Nicephorium/Callinicum/Leontopolis;Unknown;337
Nicephorium/Callinicum/Leontopolis;Unknown;338
Nicephorium/Callinicum/Leontopolis;Unknown;387
Nicephorium/Callinicum/Leontopolis;Unknown;426
Nicephorium/Callinicum/Leontopolis;Unknown;401
"Albano Laziale, Roma Capitale, Italy";Unknown;462
"Albano Laziale, Roma Capitale, Italy";Unknown;445
"Albano Laziale, Roma Capitale, Italy";Unknown;362
"Albano Laziale, Roma Capitale, Italy";Unknown;466
"Albano Laziale, Roma Capitale, Italy";Unknown;487
"Albano Laziale, Roma Capitale, Italy";Unknown;500
"Albano Laziale, Roma Capitale, Italy";Unknown;550
"Albano Laziale, Roma Capitale, Italy";Unknown;550
Nicephorium/Callinicum/Leontopolis;Unknown;495
Fuenmayor;"Colonia Augusta Treverorum";344
Fuenmayor;"Unknown (Roman)";344
Fuenmayor;"Unknown (Roman)";362
Fuenmayor;"Colonia Augusta Treverorum";326
Fuenmayor;"Colonia Augusta Treverorum";330
Fuenmayor;Constantinople;331
Fuenmayor;Lugdunum;332
Fuenmayor;"Colonia Augusta Treverorum";330
Fuenmayor;"Unknown (Roman)";333
Fuenmayor;"Unknown (Roman)";333
Fuenmayor;Lugdunum;332
Fuenmayor;Lugdunum;333
Fuenmayor;Roma;334
Fuenmayor;Unknown;342
Fuenmayor;"Colonia Augusta Treverorum";336
Fuenmayor;"Colonia Augusta Treverorum";337
Fuenmayor;Lugdunum;336
Fuenmayor;"Unknown (Roman)";342
Fuenmayor;Roma;336
Fuenmayor;Nikomedia;336
Fuenmayor;Lugdunum;336
Fuenmayor;Roma;336
Fuenmayor;Lugdunum;336
Fuenmayor;Constantinople;338
Fuenmayor;Lugdunum;336
Fuenmayor;Arelato;338
Fuenmayor;Constantinople;338
Fuenmayor;Kyzikos;338
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Lugdunum;338
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Arelato;338
Fuenmayor;"Unknown (Roman)";338
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Roma;338
Fuenmayor;Roma;338
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Roma;338
Fuenmayor;Constantinople;338
Fuenmayor;Antioch;342
Fuenmayor;"Alexandria ad Aegyptum";338
Fuenmayor;Lugdunum;338
Fuenmayor;Arelato;338
Fuenmayor;Kyzikos;338
Fuenmayor;"Unknown (Roman)";338
Fuenmayor;Roma;338
Fuenmayor;Arelato;337
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Lugdunum;338
Fuenmayor;Lugdunum;338
Fuenmayor;Roma;338
Fuenmayor;Constantinople;338
Fuenmayor;Nikomedia;338
Fuenmayor;Antioch;342
Fuenmayor;Antioch;342
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Roma;338
Fuenmayor;Arelato;338
Fuenmayor;"Unknown (Roman)";342
Fuenmayor;"Colonia Augusta Treverorum";338
Fuenmayor;Roma;338
Fuenmayor;Roma;338
Fuenmayor;Arelato;338
Fuenmayor;Lugdunum;337
Fuenmayor;Roma;338
Fuenmayor;Roma;338
Fuenmayor;Roma;338
Fuenmayor;Roma;338
Fuenmayor;"Colonia Augusta Treverorum";340
Fuenmayor;Arelato;340
Fuenmayor;Arelato;340
Fuenmayor;"Unknown (Roman)";344
Fuenmayor;Arelato;340
Fuenmayor;"Unknown (Roman)";344
Fuenmayor;Constantinople;347
Fuenmayor;Antioch;347
Fuenmayor;"Alexandria ad Aegyptum";347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Roma;347
Fuenmayor;Roma;347
Fuenmayor;Roma;347
Fuenmayor;Siscia;347
Fuenmayor;Thessalonika;347
Fuenmayor;"Unknown (Balkans)";347
Fuenmayor;Antioch;347
Fuenmayor;Constantinople;347
Fuenmayor;Kyzikos;347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;Lugdunum;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Roma;347
Fuenmayor;Siscia;347
Fuenmayor;Thessalonika;347
Fuenmayor;Heraclea;347
Fuenmayor;Constantinople;347
Fuenmayor;Kyzikos;347
Fuenmayor;"Unknown (East Roman)";347
Fuenmayor;Nikomedia;347
Fuenmayor;"Alexandria ad Aegyptum";347
Fuenmayor;Antioch;347
Fuenmayor;Roma;347
Fuenmayor;Antioch;347
Fuenmayor;Constantinople;347
Fuenmayor;"Alexandria ad Aegyptum";347
Fuenmayor;Lugdunum;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;"Unknown (Italy)";347
Fuenmayor;Nikomedia;347
Fuenmayor;Nikomedia;347
Fuenmayor;Antioch;347
Fuenmayor;Arelato;347
Fuenmayor;"Unknown (Roman)";347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;"Colonia Augusta Treverorum";347
Fuenmayor;Lugdunum;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;347
Fuenmayor;Arelato;349
Fuenmayor;Siscia;349
Fuenmayor;Antioch;349
Fuenmayor;"Unknown (Roman)";354
Fuenmayor;"Unknown (Roman)";354
Fuenmayor;Thessalonika;352
Fuenmayor;Antioch;355
Fuenmayor;"Unknown (West Roman)";351
Fuenmayor;Thessalonika;352
Fuenmayor;"Unknown (Roman)";352
Fuenmayor;Thessalonika;352
Fuenmayor;"Unknown (Roman)";356
Fuenmayor;"Unknown (Roman)";356
Fuenmayor;Lugdunum;352
Fuenmayor;Lugdunum;352
Fuenmayor;Constantinople;353
Fuenmayor;Nikomedia;353
Fuenmayor;Sirmium;353
Fuenmayor;Sirmium;356
Fuenmayor;Constantinople;356
Fuenmayor;Aquileia;353
Fuenmayor;Aquileia;353
Fuenmayor;Aquileia;353
Fuenmayor;Arelato;354
Fuenmayor;Arelato;354
Fuenmayor;Lugdunum;354
Fuenmayor;Lugdunum;358
Fuenmayor;Roma;358
Fuenmayor;Siscia;358
Fuenmayor;Heraclea;358
Fuenmayor;Kyzikos;358
Fuenmayor;"Alexandria ad Aegyptum";358
Fuenmayor;Aquileia;358
Fuenmayor;Aquileia;358
Fuenmayor;Siscia;358
Fuenmayor;Sirmium;358
Fuenmayor;Kyzikos;358
Fuenmayor;Kyzikos;358
Fuenmayor;Antioch;358
Fuenmayor;"Alexandria ad Aegyptum";358
Fuenmayor;Sirmium;358
Fuenmayor;Antioch;358
Fuenmayor;Siscia;358
Fuenmayor;Roma;358
Fuenmayor;Lugdunum;357
Fuenmayor;Roma;358
Fuenmayor;Thessalonika;358
Fuenmayor;Constantinople;358
Fuenmayor;Kyzikos;358
Fuenmayor;Antioch;358
Fuenmayor;Lugdunum;357
Fuenmayor;Lugdunum;357
Fuenmayor;Arelato;357
Fuenmayor;Sirmium;358
Fuenmayor;Constantinople;358
Fuenmayor;Thessalonika;358
Fuenmayor;Heraclea;358
Fuenmayor;"Unknown (Roman)";359
Fuenmayor;Roma;358
Fuenmayor;Arelato;357
Fuenmayor;Arelato;357
Fuenmayor;Arelato;357
Fuenmayor;Roma;358
Fuenmayor;Roma;358
Fuenmayor;Roma;358
Fuenmayor;Aquileia;358
Fuenmayor;Constantinople;358
Fuenmayor;Nikomedia;358
Fuenmayor;Kyzikos;358
Fuenmayor;Kyzikos;358
Fuenmayor;"Alexandria ad Aegyptum";358
Fuenmayor;Roma;358
Fuenmayor;Lugdunum;357
Fuenmayor;Arelato;357
Fuenmayor;Arelato;357
Fuenmayor;Roma;358
Fuenmayor;Aquileia;358
Fuenmayor;Sirmium;358
Fuenmayor;Thessalonika;358
Fuenmayor;Constantinople;358
Fuenmayor;Nikomedia;358
Fuenmayor;Kyzikos;358
Fuenmayor;"Unknown (Roman)";358
Fuenmayor;"Unknown (Roman)";358
Fuenmayor;Arelato;357
Fuenmayor;Constantinople;358
Fuenmayor;Aquileia;358
Fuenmayor;Roma;358
Fuenmayor;"Unknown (Roman)";358
Fuenmayor;"Unknown (Roman)";359
Fuenmayor;Arelato;361
Fuenmayor;"Unknown (Roman)";361
Fuenmayor;"Colonia Augusta Treverorum";365
Fuenmayor;Nikomedia;365
Fuenmayor;Antioch;365
Fuenmayor;"Unknown (Roman)";369
Fuenmayor;Siscia;365
Fuenmayor;Siscia;365
Fuenmayor;Constantinople;365
Fuenmayor;Antioch;365
Fuenmayor;"Unknown (Roman)";378
Fuenmayor;Kyzikos;365
Fuenmayor;"Unknown (Roman)";369
Fuenmayor;Nikomedia;365
Fuenmayor;"Unknown (Roman)";371
Fuenmayor;"Unknown (Roman)";371
Fuenmayor;"Unknown (Roman)";371
Fuenmayor;"Unknown (Roman)";378
Fuenmayor;"Unknown (Roman)";378
Fuenmayor;"Colonia Augusta Treverorum";371
Fuenmayor;"Alexandria ad Aegyptum";371
Fuenmayor;Antioch;371
Fuenmayor;"Colonia Augusta Treverorum";371
Fuenmayor;Antioch;371
Fuenmayor;Nikomedia;371
Fuenmayor;Arelato;371
Fuenmayor;Roma;371
Fuenmayor;Roma;371
Fuenmayor;"Alexandria ad Aegyptum";371
Fuenmayor;"Unknown (Roman)";375
Fuenmayor;Arelato;376
Fuenmayor;Aquileia;376
Fuenmayor;Arelato;376
Fuenmayor;Roma;376
Fuenmayor;Roma;376
Fuenmayor;"Unknown (Roman)";385
Fuenmayor;Siscia;380
Fuenmayor;Heraclea;380
Fuenmayor;"Unknown (East Roman)";380
Fuenmayor;Roma;380
Fuenmayor;"Unknown (Roman)";383
Fuenmayor;Roma;380
Fuenmayor;Antioch;380
Fuenmayor;Antioch;380
Fuenmayor;"Colonia Augusta Treverorum";386
Fuenmayor;Roma;380
Fuenmayor;"Unknown (Roman)";383
Fuenmayor;"Unknown (Roman)";386
Fuenmayor;"Unknown (Roman)";387
Fuenmayor;Thessalonika;385
Fuenmayor;Aquileia;385
Fuenmayor;"Alexandria ad Aegyptum";385
Fuenmayor;Aquileia;385
Fuenmayor;Roma;385
Fuenmayor;Aquileia;385
Fuenmayor;Lugdunum;385
Fuenmayor;Arelato;389
Fuenmayor;"Unknown (Roman)";387
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;Roma;385
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;Arelato;385
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;"Unknown (Roman)";389
Fuenmayor;"Unknown (Roman)";393
Fuenmayor;Siscia;385
Fuenmayor;Aquileia;387
Fuenmayor;Roma;390
Fuenmayor;Aquileia;390
Fuenmayor;Lugdunum;390
Fuenmayor;Arelato;390
Fuenmayor;Arelato;390
Fuenmayor;Thessalonika;390
Fuenmayor;Roma;390
Fuenmayor;Nikomedia;390
Fuenmayor;Kyzikos;390
Fuenmayor;Arelato;391
Fuenmayor;Constantinople;390
Fuenmayor;Nikomedia;390
Fuenmayor;"Alexandria ad Aegyptum";390
Fuenmayor;Roma;390
Fuenmayor;"Unknown (Roman)";405
Fuenmayor;Lugdunum;391
Fuenmayor;Lugdunum;395
Fuenmayor;"Unknown (Roman)";390
Fuenmayor;"Colonia Augusta Treverorum";391
Fuenmayor;Lugdunum;390
Fuenmayor;Arelato;390
Fuenmayor;Aquileia;390
Fuenmayor;Arelato;390
Fuenmayor;Aquileia;390
Fuenmayor;"Unknown (Roman)";395
Fuenmayor;Aquileia;390
Fuenmayor;"Unknown (Roman)";395
Fuenmayor;Roma;390
Fuenmayor;Arelato;391
Fuenmayor;Lugdunum;393
Fuenmayor;"Unknown (West Roman)";393
Fuenmayor;Lugdunum;393
Fuenmayor;Arelato;393
Fuenmayor;"Colonia Augusta Treverorum";393
Fuenmayor;Nikomedia;393
Nicephorium/Callinicum/Leontopolis;Unknown;349
Nicephorium/Callinicum/Leontopolis;Unknown;349
Carmo;Nandolas;626
Nicephorium/Callinicum/Leontopolis;Unknown;422
Nicephorium/Callinicum/Leontopolis;Unknown;422
Nicephorium/Callinicum/Leontopolis;Unknown;428
Nicephorium/Callinicum/Leontopolis;Unknown;550
Nicephorium/Callinicum/Leontopolis;"No mint";695
Nicephorium/Callinicum/Leontopolis;Unknown;453
Nicephorium/Callinicum/Leontopolis;Unknown;609
Carrhae;Unknown;717
Karanis;Unknown;362
"Menorca, es Migjorn Gran, Spain";Carthago;526
"Menorca, es Migjorn Gran, Spain";Carthago;484
"Menorca, es Migjorn Gran, Spain";Roma;528
"Menorca, es Migjorn Gran, Spain";Unknown;600
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";508
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";508
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";522
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";546
"Menorca, es Migjorn Gran, Spain";Carthago;540
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";571
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";592
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";606
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";625
"Menorca, es Migjorn Gran, Spain";"Unknown (East Roman)";676
"Menorca, es Migjorn Gran, Spain";Carthago;565
"Menorca, es Migjorn Gran, Spain";Hispalis;600
Antiochia/Theoupolis;"No mint";537
Arpadda;Unknown;331
Arpadda;Unknown;349
Arpadda;Unknown;349
Arpadda;"No mint";654
"Tall Mardikh, Idlib District, Mu`ardabah, Idlib Governorate, Syria";Unknown;350
Ashdod;"No mint";504
Ashdod;"No mint";580
Ashdod;"No mint";592
Ashdod;"No mint";595
Ashdod;"No mint";668
Ashdod;"No mint";723
Ashdod;"No mint";725
Euphratesia;"No mint";733
Euphratesia;"No mint";723
Euphratesia;"No mint";723
Euphratesia;"No mint";695
Euphratesia;"No mint";722
Euphratesia;"No mint";723
Euphratesia;"No mint";723
Euphratesia;"No mint";723
Euphratesia;"No mint";723
Euphratesia;"No mint";723
"Qasr al-Hayr al-Sharqi, Tadmur District, Qasr al Hair al Sharqi, Homs Governorate, Syria";"No mint";723
"Qasr al-Hayr al-Sharqi, Tadmur District, Qasr al Hair al Sharqi, Homs Governorate, Syria";"No mint";723
"Qasr al-Hayr al-Sharqi, Tadmur District, Qasr al Hair al Sharqi, Homs Governorate, Syria";"No mint";723
"Qasr al-Hayr al-Sharqi, Tadmur District, Qasr al Hair al Sharqi, Homs Governorate, Syria";"No mint";695
"Qasr al-Hayr al-Sharqi, Tadmur District, Qasr al Hair al Sharqi, Homs Governorate, Syria";"No mint";723
Resapha/Sergioupolis;Unknown;717
Resapha/Sergioupolis;"No mint";337
Resapha/Sergioupolis;"No mint";349
Resapha/Sergioupolis;Unknown;412
Resapha/Sergioupolis;Unknown;522
Resapha/Sergioupolis;Unknown;549
Resapha/Sergioupolis;Unknown;412
Resapha/Sergioupolis;Unknown;500
Resapha/Sergioupolis;Unknown;524
Resapha/Sergioupolis;Unknown;499
Resapha/Sergioupolis;Unknown;462
Resapha/Sergioupolis;Unknown;349
Resapha/Sergioupolis;Unknown;412
Resapha/Sergioupolis;Unknown;499
Resapha/Sergioupolis;Unknown;499
Resapha/Sergioupolis;Unknown;462
Llanbethery;Unknown;327
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;340
Llanbethery;Unknown;335
Llanbethery;Unknown;340
Zagonara;Unknown;450
"Tell Umm el-Baragat, Faiyum Governorate";Unknown;605
Resapha/Sergioupolis;Unknown;362
Resapha/Sergioupolis;Unknown;449
Resapha/Sergioupolis;Unknown;725
Beroia;Unknown;349
Beroia;Unknown;412
Beroia;Unknown;449
Beroia;"No mint";710
Déhès;Unknown;625
Déhès;Unknown;723
Déhès;Unknown;720
"Jebel Khalid";Unknown;695
"Jebel Khalid";Unknown;705
"Jebel Khalid";Unknown;412
"Jebel Khalid";Unknown;705
"Bostra/Col. Nova Traiana Alexandriana";Unknown;705
"Bostra/Col. Nova Traiana Alexandriana";Unknown;705
"Leukos Limen";"No mint";705
Damascus;Unknown;733
Beirut;Unknown;540
Ravenna;Unknown;389
Ravenna;Unknown;416
Ravenna;Unknown;401
Ravenna;Unknown;401
Ravenna;Unknown;401
Ravenna;Unknown;401
Ravenna;Unknown;402
Ravenna;Unknown;401
Ravenna;Unknown;440
Ravenna;Unknown;459
Ravenna;Unknown;459
"Deir Abou Menas";Unknown;394
"Deir Abou Menas";Unknown;406
"Deir Abou Menas";Unknown;401
"Deir Abou Menas";Unknown;405
"Deir Abou Menas";Unknown;447
"Deir Abou Menas";Unknown;437
"Deir Abou Menas";Unknown;332
"Deir Abou Menas";Unknown;341
"Deir Abou Menas";Unknown;414
"Deir Abou Menas";Unknown;447
"Deir Abou Menas";Unknown;442
"Deir Abou Menas";Unknown;504
"Deir Abou Menas";Unknown;425
"Deir Abou Menas";Unknown;425
"Deir Abou Menas";Unknown;425
"Deir Abou Menas";Unknown;425
"Deir Abou Menas";Unknown;630
"Deir Abou Menas";Unknown;525
"Deir Abou Menas";Unknown;525
"Deir Abou Menas";Unknown;525
"Deir Abou Menas";Unknown;615
Kellia;Unknown;354
Kellia;Unknown;462
Pelusium;Unknown;475
Saqqarah;Unknown;600
Karanis;Unknown;373
Karanis;Unknown;373
Karanis;Unknown;406
Karanis;Unknown;393
Karanis;Unknown;415
Karanis;Unknown;416
Karanis;Unknown;437
Karanis;Unknown;412
Thessalonica;Unknown;625
Thessalonica;Unknown;625
"Krenides/Philippi/Col. Augusta Iulia Philippensis";Unknown;606
"Krenides/Philippi/Col. Augusta Iulia Philippensis";Unknown;606
Karanis;Unknown;437
Karanis;Unknown;437
Moi(e)thymis;Unknown;437
Ravenna;Unknown;546
Ravenna;Unknown;552
Ravenna;Unknown;552
Cyzicus;Unknown;331
Ravenna;Unknown;592
"Salto del Lupo (Comacchio, FE)";Unknown;369
"Salto del Lupo (Comacchio, FE)";Unknown;371
"Salto del Lupo (Comacchio, FE)";Unknown;387
"Salto del Lupo (Comacchio, FE)";Unknown;387
"Salto del Lupo (Comacchio, FE)";Unknown;387
"Salto del Lupo (Comacchio, FE)";Unknown;380
"Salto del Lupo (Comacchio, FE)";Unknown;387
"Salto del Lupo (Comacchio, FE)";Unknown;400
"Salto del Lupo (Comacchio, FE)";Unknown;378
"Salto del Lupo (Comacchio, FE)";Unknown;381
"Salto del Lupo (Comacchio, FE)";Unknown;400
"Salto del Lupo (Comacchio, FE)";Unknown;387
"Salto del Lupo (Comacchio, FE)";Unknown;401
"Salto del Lupo (Comacchio, FE)";Unknown;400
"Salto del Lupo (Comacchio, FE)";Unknown;400
"Salto del Lupo (Comacchio, FE)";Unknown;387
"Salto del Lupo (Comacchio, FE)";Unknown;400
Classe;Unknown;332
Haueris;Unknown;362
Haueris;Unknown;420
Haueris;Unknown;412
Haueris;Unknown;412
Haueris;Unknown;437
Haueris;Unknown;437
Haueris;Unknown;412
Haueris;Unknown;412
Haueris;Unknown;437
Haueris;Unknown;437
Haueris;Unknown;412
Haueris;Unknown;420
Haueris;Unknown;437
Haueris;Unknown;437
Haueris;Unknown;450
"Krokodilopolis/Ptolemais Euergetis";Unknown;412
Amaseia;Unknown;354
Amaseia;Unknown;419
Amaseia;Unknown;398
Amaseia;Unknown;430
"Los Mondragones (Granada) villa excavation";Arelato;357
"Los Mondragones (Granada) villa excavation";Unknown;338
"Los Mondragones (Granada) villa excavation";Arelato;349
"Los Mondragones (Granada) villa excavation";Unknown;334
"Los Mondragones (Granada) villa excavation";Kyzikos;393
Algeciras;Unknown;708
Banyoles;"Unknown mintner";714
Cádiz;al-Qayrawan;699
Cádiz;Tanja;710
Cádiz;al-Qayrawan;716
Carmona;"Unknown mintner";712
Carteya;"Unknown mintner";717
"near Córdoba";"Unknown mintner";712
Córdoba;"Unknown mintner";712
Córdoba;"Unknown mintner";712
Lugo;al-Qayrawan;705
"near Ronda";al-Qayrawan;700
"near Ronda";al-Qayrawan;709
Sagunto;al-Qayrawan;704
Setúbal;"Unknown mintner";717
Sevilla;Dimashq;675
"Vale de Açor, Mértola";"Unknown mintner";717
"near Écija";"Unknown mintner";712
"near Écija";"Unknown mintner";711
"near La Carolina";"Unknown mintner";713
"near Los Villares de Andújar";"Unknown mintner";712
"Los Villares de Andújar";"Unknown mintner";713
"near Jabalquinto";"Unknown mintner";712
"Castell de la Vilavella (La Vilavella, Castelló)";Cordoba;736
"Benicató (Nules, Castelló)";Unknown;327
"Benicató (Nules, Castelló)";Unknown;330
"Benicató (Nules, Castelló)";Siscia;331
"Benicató (Nules, Castelló)";Unknown;323
"Benicató (Nules, Castelló)";Antioch;342
"Benicató (Nules, Castelló)";"Alexandria ad Aegyptum";347
"Benicató (Nules, Castelló)";Roma;347
"Benicató (Nules, Castelló)";"Colonia Augusta Treverorum";352
"Benicató (Nules, Castelló)";Arelato;380
"Benicató (Nules, Castelló)";"Unknown mintner";380
"Benicató (Nules, Castelló)";Kyzikos;393
"Benicató (Nules, Castelló)";Unknown;393
"El Secanet (La Vilavella, Castelló)";Unknown;361
"Camino de Torre Motxa (Nules, Castelló)";Arelato;351
"Garraf (Barcelona)";Unknown;698
"Garraf (Barcelona)";Unknown;699
"Garraf (Barcelona)";Unknown;709
"Garraf (Barcelona)";Unknown;719
"Garraf (Barcelona)";Unknown;724
"Garraf (Barcelona)";Unknown;728
"Garraf (Barcelona)";Unknown;732
"Garraf (Barcelona)";Cordoba;729
"Garraf (Barcelona)";Cordoba;730
"Garraf (Barcelona)";Cordoba;732
"Garraf (Barcelona)";Cordoba;733
"Garraf (Barcelona)";Cordoba;736
"Garraf (Barcelona)";"Unknown mintner";714
"Garraf (Barcelona)";Irminiya;715
"Garraf (Barcelona)";Irminiya;719
"Garraf (Barcelona)";Irminiya;720
"Garraf (Barcelona)";Irminiya;722
"Garraf (Barcelona)";"Unknown mintner";699
"Garraf (Barcelona)";Unknown;699
"Garraf (Barcelona)";Unknown;702
"Garraf (Barcelona)";"Unknown mintner";705
"Garraf (Barcelona)";Unknown;733
"Garraf (Barcelona)";"Unknown mintner";700
