hoard;mint;num_coins;year
Bulgaria;Greece;1;563
Bulgaria;Greece;1;573
Serbia;Greece;1;524
Serbia;Greece;4;545
Serbia;Greece;9;557
Serbia;Greece;1;545
Serbia;Greece;3;557
Serbia;Greece;1;532
Serbia;Greece;2;563
Serbia;Greece;1;564
Serbia;Greece;1;565
Serbia;Greece;3;567
Serbia;Greece;18;569
Serbia;Greece;2;571
Serbia;Greece;3;573
Serbia;Greece;13;574
Serbia;Greece;1;575
Serbia;Greece;1;576
Serbia;Greece;4;572
Serbia;Greece;1;578
Serbia;Greece;1;580
Serbia;Greece;1;580
Serbia;Greece;1;582
Serbia;Greece;9;583
Serbia;Greece;1;593
Croatia;Greece;3;522
Croatia;Greece;1;532
Croatia;Greece;5;545
Croatia;Greece;5;557
Croatia;Greece;1;563
Croatia;Greece;3;563
Romania;Greece;1;566
Croatia;Greece;1;566
Croatia;Greece;2;567
Croatia;Greece;6;568
Croatia;Greece;7;569
Croatia;Greece;3;570
Croatia;Greece;5;571
Croatia;Greece;1;572
Croatia;Greece;1;573
Croatia;Greece;6;574
Croatia;Greece;1;575
Croatia;Greece;1;577
Croatia;Greece;1;578
Romania;Greece;1;591
Croatia;Greece;3;588
Croatia;Greece;1;591
Croatia;Greece;1;592
Croatia;Greece;1;603
Croatia;Greece;1;607
Croatia;Greece;1;607
Greece;Greece;8;564
Greece;Greece;108;571
Greece;Greece;9;580
Greece;Greece;9;590
Greece;Greece;5;606
Greece;Greece;1;602
Greece;Greece;7;606
Greece;Greece;20;616
Greece;Greece;6;626
Greece;Greece;2;612
Greece;Greece;13;617
Greece;Greece;1;545
Greece;Greece;1;565
Greece;Greece;1;592
Greece;Greece;1;569
Greece;Greece;1;572
Greece;Greece;1;574
Greece;Greece;1;606
Greece;Greece;1;557
Greece;Greece;1;566
Greece;Greece;1;568
Greece;Greece;10;569
Greece;Greece;1;570
Greece;Greece;1;571
Greece;Greece;1;572
Greece;Greece;2;573
Greece;Greece;8;574
Greece;Greece;5;575
Greece;Greece;2;576
Greece;Greece;8;572
Greece;Greece;1;582
Greece;Greece;3;578
Greece;Greece;1;580
Greece;Greece;1;583
Greece;Greece;1;584
Greece;Greece;1;602
Greece;Greece;1;592
Greece;Greece;6;606
Greece;Greece;1;614
Greece;Greece;1;614
Greece;Greece;1;562
Greece;Greece;1;602
Greece;Greece;1;604
Greece;Greece;1;568
Albania;Greece;1;524
Albania;Greece;1;522
Albania;Greece;1;545
Albania;Greece;1;545
Albania;Greece;1;596
Albania;Greece;1;563
Albania;Greece;1;566
Albania;Greece;1;569
Albania;Greece;2;570
Albania;Greece;1;574
Albania;Greece;1;565
Albania;Greece;1;578
Albania;Greece;1;629
Albania;Greece;1;563
Albania;Greece;2;545
Albania;Greece;2;545
Albania;Greece;1;557
Albania;Greece;2;545
Albania;Greece;3;545
Albania;Greece;1;557
Albania;Greece;1;557
Albania;Greece;1;545
Albania;Greece;4;568
Albania;Greece;7;574
Albania;Greece;1;574
Albania;Greece;1;569
Albania;Greece;5;569
Albania;Greece;1;569
Albania;Greece;1;572
Albania;Greece;1;572
Albania;Greece;1;571
Albania;Greece;2;569
Albania;Greece;1;571
Albania;Greece;1;571
Albania;Greece;1;571
Albania;Greece;1;567
Albania;Greece;1;592
Albania;Greece;1;607
Albania;Greece;1;603
Albania;Greece;1;602
Albania;Greece;1;603
Egypt;Greece;1;544
Egypt;Greece;6;532
Cyprus;Greece;1;592
Syria;Greece;1;583
Syria;Greece;1;578
Palestina;Greece;4;528
Palestina;Greece;1;619
Palestina;Greece;1;582
Palestina;Greece;1;587
Iraq;Greece;1;588
Anatolia;Greece;1;563
Anatolia;Greece;1;564
Anatolia;Greece;1;571
Anatolia;Greece;2;582
Anatolia;Greece;1;565
Anatolia;Greece;4;568
Anatolia;Greece;1;586
Anatolia;Greece;2;569
Anatolia;Greece;2;574
Anatolia;Greece;1;575
Anatolia;Greece;1;577
Anatolia;Greece;1;577
Anatolia;Greece;2;578
Anatolia;Greece;1;580
Anatolia;Greece;1;583
Anatolia;Greece;2;584
Anatolia;Greece;1;587
Anatolia;Greece;1;589
Anatolia;Greece;1;591
Anatolia;Greece;1;601
Anatolia;Greece;1;619
Anatolia;Greece;8;583
Croatia;Greece;1;573
Greece;Greece;1;550
Greece;Greece;1;545
Bulgaria;Greece;1;532
Bulgaria;Greece;1;564
Bulgaria;Greece;1;572
Bulgaria;Greece;1;614
Britannia;Greece;1;545
Greece;Greece;1;569
Greece;Greece;1;587
Croatia;Greece;1;545
Croatia;Greece;1;557
Croatia;Greece;1;545
Croatia;Greece;1;563
Greece;Greece;11;571
Greece;Greece;5;592
Greece;Greece;3;606
Greece;Greece;9;625
Croatia;Greece;1;573
Croatia;Greece;1;568
Croatia;Greece;1;607
Anatolia;Greece;4;571
Anatolia;Greece;1;571
Croatia;Greece;1;563
Croatia;Greece;1;574
Croatia;Greece;1;550
Greece;Greece;1;545
Greece;Greece;2;557
Greece;Greece;3;545
Greece;Greece;3;563
Greece;Greece;1;565
Greece;Greece;1;566
Greece;Greece;1;567
Greece;Greece;1;569
Greece;Greece;1;571
Greece;Greece;3;574
Greece;Greece;1;572
Greece;Greece;1;571
Greece;Greece;1;578
Greece;Greece;1;579
Greece;Greece;3;584
Greece;Greece;3;585
Greece;Greece;1;586
Greece;Greece;2;587
Greece;Greece;1;596
Greece;Greece;1;602
Greece;Greece;2;602
Greece;Greece;1;603
Greece;Greece;5;604
Greece;Greece;3;611
Greece;Greece;1;612
Greece;Greece;1;613
Greece;Greece;3;614
Greece;Greece;2;618
Serbia;Greece;1;569
Serbia;Greece;1;575
Anatolia;Greece;1;571
Jordan;Greece;1;563
Jordan;Greece;1;566
Jordan;Greece;1;569
Jordan;Greece;2;570
Jordan;Greece;1;572
Jordan;Greece;2;575
Jordan;Greece;2;576
Jordan;Greece;1;572
Jordan;Greece;2;571
Jordan;Greece;1;592
Jordan;Greece;1;614
Jordan;Greece;1;567
Jordan;Greece;1;569
Jordan;Greece;1;574
Jordan;Greece;2;571
Jordan;Greece;1;594
Jordan;Greece;1;600
Jordan;Greece;1;629
Jordan;Greece;1;618
Lebanon;Greece;1;587
Jordan;Greece;1;589
Lebanon;Greece;1;564
Lebanon;Greece;1;566
Lebanon;Greece;1;568
Lebanon;Greece;1;583
Lebanon;Greece;2;586
Lebanon;Greece;1;628
Syria;Greece;1;583
Syria;Greece;1;571
Syria;Greece;2;616
Palestina;Greece;1;601
Palestina;Greece;1;619
Palestina;Greece;1;532
Palestina;Greece;1;566
Palestina;Greece;1;576
Palestina;Greece;2;568
Palestina;Greece;1;574
Palestina;Greece;1;583
Palestina;Greece;1;584
Palestina;Greece;1;586
Palestina;Greece;1;589
Palestina;Greece;2;601
Palestina;Greece;3;619
Palestina;Greece;1;585
Palestina;Greece;1;563
Palestina;Greece;5;571
Palestina;Greece;2;580
Palestina;Greece;3;592
Palestina;Greece;1;568
Palestina;Greece;1;571
Palestina;Greece;1;575
Palestina;Greece;1;616
Jordan;Greece;1;601
Jordan;Greece;1;616
Palestina;Greece;1;522
Palestina;Greece;1;569
Palestina;Greece;1;563
Jordan;Greece;1;569
Jordan;Greece;1;565
Palestina;Greece;1;532
Palestina;Greece;1;565
Palestina;Greece;1;571
Palestina;Greece;1;572
Palestina;Greece;1;571
Palestina;Greece;1;580
Palestina;Greece;1;574
Palestina;Greece;1;575
Palestina;Greece;1;571
Palestina;Greece;1;572
Palestina;Greece;1;576
Palestina;Greece;1;571
Palestina;Greece;1;584
Palestina;Greece;1;566
Macedonia;Greece;1;583
Bulgaria;Greece;1;569
Bulgaria;Greece;1;574
Bulgaria;Greece;1;571
Macedonia;Greece;2;569
Macedonia;Greece;1;550
Macedonia;Greece;1;571
Lebanon;Greece;1;550
Palestina;Greece;2;522
Palestina;Greece;1;522
Palestina;Greece;1;528
Palestina;Greece;1;532
Palestina;Greece;1;564
Palestina;Greece;1;563
Palestina;Greece;3;571
Palestina;Greece;1;571
Palestina;Greece;1;571
Palestina;Greece;4;571
Palestina;Greece;21;571
Palestina;Greece;4;571
Palestina;Greece;4;571
Palestina;Greece;2;571
Palestina;Greece;1;580
Palestina;Greece;25;592
Palestina;Greece;1;606
Palestina;Greece;1;618
Palestina;Greece;1;613
Serbia;Greece;1;557
Greece;Greece;6;545
Greece;Greece;2;550
Greece;Greece;1;550
Greece;Greece;1;545
Serbia;Greece;3;545
Serbia;Greece;1;557
Croatia;Greece;1;557
Serbia;Greece;1;557
Serbia;Greece;1;545
Croatia;Greece;1;565
Serbia;Greece;1;568
Serbia;Greece;2;569
Croatia;Greece;1;569
Serbia;Greece;1;570
Serbia;Greece;1;574
Serbia;Greece;1;574
Croatia;Greece;1;581
Croatia;Greece;1;583
Anatolia;Greece;1;587
Greece;Greece;1;545
Greece;Greece;1;557
Greece;Greece;1;550
Greece;Greece;2;550
Greece;Greece;2;545
Greece;Greece;2;532
Greece;Greece;2;532
Bulgaria;Greece;1;564
Bulgaria;Greece;4;568
Bulgaria;Greece;2;569
Bulgaria;Greece;1;570
Bulgaria;Greece;4;574
Bulgaria;Greece;1;583
Serbia;Greece;1;545
Serbia;Greece;1;557
Serbia;Greece;1;550
Serbia;Greece;1;564
Serbia;Greece;1;565
Serbia;Greece;2;568
Serbia;Greece;3;569
Serbia;Greece;1;570
Serbia;Greece;1;570
Serbia;Greece;2;572
Serbia;Greece;1;573
Serbia;Greece;4;574
Serbia;Greece;1;572
Serbia;Greece;1;574
Palestina;Greece;4;571
Slovenia;Greece;1;574
Greece;Greece;1;599
Greece;Greece;3;569
Greece;Greece;4;572
Greece;Greece;1;573
Greece;Greece;3;574
Greece;Greece;1;575
Greece;Greece;1;573
Greece;Greece;1;582
Greece;Greece;1;601
Tunisia;Greece;1;569
Bulgaria;Greece;1;599
Bulgaria;Greece;3;546
Serbia;Greece;1;579
Serbia;Greece;2;586
Serbia;Greece;1;597
Serbia;Greece;1;602
Serbia;Greece;2;545
Serbia;Greece;1;557
Serbia;Greece;1;550
Serbia;Greece;1;563
Serbia;Greece;1;566
Serbia;Greece;1;567
Serbia;Greece;3;568
Serbia;Greece;2;569
Serbia;Greece;1;570
Serbia;Greece;1;574
Serbia;Greece;1;572
Serbia;Greece;1;575
Serbia;Greece;1;522
Serbia;Greece;1;563
Serbia;Greece;1;565
Serbia;Greece;1;567
Serbia;Greece;6;568
Serbia;Greece;2;569
Serbia;Greece;11;574
Serbia;Greece;1;577
Serbia;Greece;3;571
Greece;Greece;1;563
Greece;Greece;1;567
Greece;Greece;1;569
Greece;Greece;1;571
Greece;Greece;1;574
Greece;Greece;1;575
Greece;Greece;1;577
Greece;Greece;1;573
Greece;Greece;1;578
Greece;Greece;1;581
Greece;Greece;1;586
Greece;Greece;1;604
Greece;Greece;1;614
Greece;Greece;1;573
Greece;Greece;1;595
Greece;Greece;1;570
Greece;Greece;1;576
Serbia;Greece;1;563
Serbia;Greece;2;545
Serbia;Greece;1;550
Serbia;Greece;2;568
Serbia;Greece;1;568
Serbia;Greece;1;565
Serbia;Greece;1;584
Serbia;Greece;1;595
Serbia;Greece;1;583
Serbia;Greece;1;522
Tunisia;Greece;1;557
Greece;Greece;1;532
Greece;Greece;1;614
Greece;Greece;1;544
Greece;Greece;1;571
Greece;Greece;1;544
Greece;Greece;1;617
Greece;Greece;1;572
Macedonia;Greece;1;545
Macedonia;Greece;1;557
Macedonia;Greece;1;544
Macedonia;Greece;1;546
Greece;Greece;1;544
Romania;Greece;1;563
Romania;Greece;1;568
Romania;Greece;2;569
Romania;Greece;1;574
Romania;Greece;1;571
Romania;Greece;1;586
Romania;Greece;1;587
Romania;Greece;1;601
Cyprus;Greece;1;583
Cyprus;Greece;2;587
Cyprus;Greece;1;602
Albania;Greece;1;571
Greece;Greece;1;550
Greece;Greece;1;571
Greece;Greece;3;563
Greece;Greece;1;572
Greece;Greece;1;546
Greece;Greece;1;574
Greece;Greece;1;575
Macedonia;Greece;1;584
Greece;Greece;1;582
Bulgaria;Greece;1;522
Bulgaria;Greece;2;544
Bulgaria;Greece;1;563
Bulgaria;Greece;1;566
Bulgaria;Greece;1;567
Bulgaria;Greece;2;568
Bulgaria;Greece;3;569
Bulgaria;Greece;1;572
Bulgaria;Greece;2;574
Bulgaria;Greece;1;565
Slovenia;Greece;1;550
Bulgaria;Greece;1;563
Bulgaria;Greece;1;575
Bulgaria;Greece;1;569
Bulgaria;Greece;1;577
Bulgaria;Greece;1;568
Bulgaria;Greece;1;574
Bulgaria;Greece;1;567
Bulgaria;Greece;4;569
Bulgaria;Greece;1;565
Bulgaria;Greece;1;578
Bulgaria;Greece;1;568
Bulgaria;Greece;1;575
Anatolia;Greece;1;572
Anatolia;Greece;1;569
Anatolia;Greece;1;587
Anatolia;Greece;1;613
Palestina;Greece;1;598
Palestina;Greece;1;602
Palestina;Greece;1;572
Palestina;Greece;1;589
Palestina;Greece;2;569
Palestina;Greece;1;594
Hungary;Greece;1;589
Italia;Greece;1;614
Italia;Greece;1;567
Italia;Greece;1;532
Italia;Greece;1;532
Italia;Greece;1;611
Italia;Greece;1;616
Italia;Greece;1;572
Italia;Greece;3;548
Anatolia;Greece;1;592
Anatolia;Greece;1;567
Anatolia;Greece;1;615
Anatolia;Greece;2;569
Anatolia;Greece;1;571
Anatolia;Greece;1;613
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Lebanon;Syria;1;725
Lebanon;Anatolia;1;725
Lebanon;Palestina;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;725
Lebanon;Lebanon;1;709
Lebanon;Lebanon;1;680
Lebanon;Lebanon;1;680
Lebanon;Lebanon;1;680
Lebanon;Lebanon;1;680
Lebanon;Lebanon;1;680
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;625
Lebanon;Anatolia;1;625
Lebanon;Anatolia;1;625
Lebanon;Anatolia;1;625
Lebanon;Anatolia;1;624
Lebanon;Anatolia;1;624
Lebanon;Anatolia;1;624
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;629
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;645
Lebanon;Anatolia;1;643
Lebanon;Anatolia;1;643
Lebanon;Anatolia;1;643
Lebanon;Anatolia;1;643
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;642
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;625
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;725
Lebanon;Syria;1;749
Lebanon;Syria;1;750
Lebanon;Syria;1;750
Lebanon;Syria;1;751
Lebanon;Syria;1;751
Lebanon;Syria;1;751
Lebanon;Syria;1;751
Lebanon;Syria;1;751
Lebanon;Syria;1;751
Lebanon;Syria;1;752
Lebanon;Syria;1;752
Lebanon;Syria;1;752
Lebanon;Syria;1;752
Lebanon;Syria;1;752
Lebanon;Syria;1;752
Lebanon;Syria;1;752
Lebanon;Syria;1;725
Lebanon;Syria;1;734
Lebanon;Syria;1;734
Lebanon;Syria;1;734
Lebanon;Syria;1;734
Lebanon;Syria;1;725
Lebanon;Palestina;1;725
Lebanon;Palestina;1;725
Lebanon;Russia;1;746
Lebanon;Palestina;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Egypt;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Egypt;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Anatolia;1;725
Lebanon;Egypt;1;725
Lebanon;Palestina;1;725
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;750
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;Palestine;1;625
Lebanon;Anatolia;1;625
Lebanon;Anatolia;1;625
Lebanon;Palestina;1;725
Lebanon;Palestina;1;725
Lebanon;Palestina;1;725
Lebanon;Greece;1;625
Palestina;Palestina;1;725
Palestina;Syria;1;734
Palestina;Syria;1;742
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Syria;1;725
Palestina;Anatolia;1;625
Palestina;Anatolia;1;655
Palestina;Anatolia;1;655
Palestina;Egypt;1;749
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Syria;1;743
Palestina;Syria;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Egypt;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Anatolia;1;725
Palestina;Egypt;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Anatolia;1;725
Palestina;Palestina;1;709
Palestina;Palestina;1;709
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Lebanon;Anatolia;1;655
Lebanon;Anatolia;1;655
Lebanon;"Iberian Peninsula";1;625
Lebanon;"Iberian Peninsula";1;625
Lebanon;Palestina;1;725
Lebanon;Anatolia;1;625
Lebanon;Syria;1;725
Lebanon;Egypt;1;738
Lebanon;Egypt;1;725
Lebanon;Egypt;1;725
Lebanon;Anatolia;1;655
Palestina;Anatolia;1;725
Palestina;Anatolia;1;750
Palestina;Palestine;1;695
Palestina;Palestina;1;725
Palestina;Palestina;1;725
Palestina;Syria;1;725
Palestina;Syria;1;725
Palestina;Syria;1;725
Palestina;Syria;1;745
Palestina;Anatolia;1;725
Palestina;Anatolia;1;680
Palestina;Anatolia;1;655
Palestina;Palestine;1;695
Palestina;Syria;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Syria;1;722
Palestina;Syria;1;722
Palestina;Syria;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Bulgaria;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Egypt;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Syria;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Egypt;1;722
Palestina;Syria;1;723
Palestina;Syria;1;723
Palestina;Syria;1;742
Palestina;Syria;1;710
Palestina;Syria;1;713
Palestina;Syria;1;732
Palestina;Syria;1;735
Palestina;Syria;1;723
Palestina;Syria;1;723
Palestina;Syria;1;723
Palestina;Syria;1;723
Palestina;Syria;1;723
Palestina;Anatolia;1;722
Palestina;Anatolia;1;722
Palestina;Anatolia;54;725
Palestina;"Iberian Peninsula";1;737
Palestina;"Iberian Peninsula";1;729
Palestina;Russia;1;733
Palestina;Iraq;1;714
Palestina;Iraq;1;719
Palestina;Iraq;1;719
Palestina;Iraq;1;723
Palestina;Iraq;1;698
Palestina;Syria;1;723
Palestina;Iran;1;712
Palestina;Iran;1;712
Palestina;Syria;1;698
Palestina;Syria;1;700
Palestina;Syria;1;717
Palestina;Syria;1;698
Palestina;Syria;1;705
Palestina;Syria;1;714
Palestina;Syria;1;718
Palestina;Syria;1;741
Palestina;Syria;1;742
Palestina;Iraq;1;723
Palestina;Tunisia;1;722
Palestina;Tunisia;1;729
Palestina;Syria;1;711
Palestina;Iran;1;718
Palestina;Syria;1;697
Palestina;Syria;1;698
Palestina;Syria;1;705
Palestina;Syria;1;707
Palestina;Syria;1;709
Palestina;Syria;1;710
Palestina;Syria;1;710
Palestina;Syria;1;713
Palestina;Syria;1;714
Palestina;Syria;1;714
Palestina;Syria;1;716
Palestina;Syria;1;716
Palestina;Syria;1;717
Palestina;Syria;1;718
Palestina;Syria;1;720
Palestina;Syria;1;721
Palestina;Syria;1;721
Palestina;Syria;1;722
Palestina;Syria;1;726
Palestina;Syria;1;729
Palestina;Syria;1;731
Palestina;Syria;1;732
Palestina;Syria;1;732
Palestina;Syria;1;736
Palestina;Syria;1;737
Palestina;Syria;1;737
Palestina;Syria;1;737
Palestina;Syria;1;737
Palestina;Syria;1;738
Palestina;Syria;1;738
Palestina;Syria;1;748
Palestina;Syria;1;698
Palestina;Syria;1;710
Palestina;Syria;1;710
Palestina;Syria;1;741
Palestina;Syria;1;745
Palestina;Syria;1;746
Palestina;Syria;1;697
Palestina;Syria;1;698
Palestina;Syria;1;703
Palestina;Syria;1;711
Palestina;Syria;1;714
Palestina;Syria;1;715
Palestina;Syria;1;723
Palestina;Syria;1;729
Palestina;Syria;1;731
Palestina;Syria;1;732
Palestina;Syria;1;735
Palestina;Syria;1;706
Palestina;Syria;1;715
Palestina;Syria;1;716
Palestina;Syria;1;729
Palestina;Syria;1;729
Palestina;Syria;1;718
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Palestina;1;722
Palestina;Iran;1;708
Palestina;Iran;1;723
Palestina;Iran;1;708
Palestina;Iraq;1;704
Palestina;Iraq;1;712
Palestina;Iraq;1;715
Palestina;Iraq;1;733
Palestina;Iraq;1;739
Palestina;Iraq;1;740
Palestina;Iraq;1;743
Palestina;Iraq;1;747
Palestina;Iraq;1;705
Palestina;Iraq;1;708
Palestina;Iraq;1;711
Palestina;Iraq;1;711
Palestina;Iraq;1;712
Palestina;Iraq;1;717
Palestina;Iraq;1;721
Palestina;Iraq;1;733
Palestina;Iraq;1;737
Palestina;Iraq;1;737
Palestina;Iraq;1;728
Palestina;Iraq;1;737
Palestina;Iraq;1;738
Palestina;Iraq;1;738
Palestina;Iraq;1;738
Palestina;Iraq;1;739
Palestina;Iraq;1;739
Palestina;Iraq;1;739
Palestina;Iraq;1;740
Palestina;Iraq;1;740
Palestina;Iraq;1;741
Palestina;Iraq;1;742
Palestina;Iraq;1;742
Palestina;Iraq;1;742
Palestina;Iraq;1;742
Palestina;Iraq;1;743
Palestina;Iraq;1;744
Palestina;Iraq;1;746
Palestina;Iraq;1;746
Palestina;Iraq;1;709
Palestina;Iraq;1;712
Palestina;Iraq;1;712
Palestina;Iraq;1;713
Palestina;Iraq;1;717
Palestina;Iraq;1;721
Palestina;Iraq;1;721
Palestina;Iraq;1;721
Palestina;Iraq;1;722
Palestina;Iraq;1;722
Palestina;Iraq;1;725
Palestina;Iraq;1;726
Palestina;Iraq;1;726
Palestina;Iraq;1;726
Palestina;Iraq;1;728
Palestina;Iraq;1;728
Palestina;Iraq;1;728
Palestina;Iraq;1;728
Palestina;Iraq;1;728
Palestina;Iraq;1;729
Palestina;Iraq;1;729
Palestina;Iraq;1;729
Palestina;Iraq;1;729
Palestina;Iraq;1;734
Palestina;Iraq;1;730
Palestina;Iraq;1;731
Palestina;Iraq;1;732
Palestina;Iraq;1;732
Palestina;Iraq;1;733
Palestina;Iraq;1;734
Palestina;Iraq;1;734
