link_density;year
0.007437763;153
28.68937816578874;412
0.007437763;145
4.826602377630264;588
8.976553732017438;626
0.0125;777
0.007437763;97
19.836270341406582;700
0.0125;765
5.858017400965168;593
0.0125;779
8.12596006599028;484
2.3494441125953753;668
0.0125;800
7.8132149333842715;512
8.682350048968939;498
178.8393669121278;356
0.007437763;27
5.874976894187963;605
0.0045642;-12
8.845404281107161;540
4.441378831390452;550
6.505504153195705;611
0.007437763;152
0.007437763;148
0.5648153402774654;283
0.007437763;61
0.007437763;187
2.6242184289170876;691
13.70223682438729;470
26.02271149912216;419
2.857568481247408;295
8.310350293255388;722
4.670641954547213;570
2.860179394622583;745
8.976553732017438;627
0.007437763;16
163.4335486894461;389
0.516402501299036;260
0.0045642;-26
10.19943932599767;734
0.007437763;54
0.02238825814;230
3.6219616557624814;683
13.959566244809501;491
0.0045642;-13
13.345405231391311;440
0.007437763;100
0.02238825814;255
0.007437763;30
20.44827997050403;705
7.61321493338427;517
0.007437763;32
0.007437763;18
6.9627202632799925;536
13.76752029461373;427
13.217627453613535;443
16.605498953878914;459
0.52415443928353222;272
0.007437763;31
10.444702308040041;632
0.007437763;44
0.007437763;147
5.6367069481122005;576
4.858017400965168;597
0.02238825814;212
4.156669361975595;556
0.0045642;-16
0.02238825814;201
11.306753590091324;638
18.957792379942866;463
225.80989232436912;387
21.502107331890745;711
4.010897428984149;581
0.007437763;5
0.02238825814;225
0.0045642;-24
15.228851090703554;732
2.775447240781434;284
0.02238825814;235
12.911627088409341;437
6.872433978404085;740
51.02080083270991;404
7.023608644436326;696
163.8335486894461;390
0.007437763;180
12.367300985580789;621
5.767025027823157;533
55.645821538656584;322
0.007437763;172
0.0125;761
0.007437763;46
13.676903240939819;446
0.007437763;22
5.332618020198863;649
6.133942089248316;553
2.6242184289170876;694
0.0045642;-19
0.0125;770
202.3650187641987;363
2.775447240781434;287
52.50184007511268;307
83.99977460071973;401
5.2928389458782075;305
144.66031049826736;336
0.007437763;53
178.51350551611614;378
0.007437763;67
335.8891909570435;350
0.007437763;89
0.0125;785
228.2815758894209;341
4.858017400965168;594
0.007437763;29
0.007437763;136
2.8964142082174416;298
30.852632541974778;709
0.02238825814;251
10.076316752501082;706
0.007437763;10
0.02238825814;237
79.98971575870173;396
0.007437763;181
0.007437763;129
5.198560049184371;645
12.480911925949217;527
0.007437763;87
9.401639849331401;615
4.978851090703557;727
124.02861699493124;366
4.850411901439789;589
7.61321493338427;515
0.007437763;138
0.007437763;173
15.522062527762092;458
7.7493052515168435;508
0.007437763;24
3.8527308865317114;685
50.29857861048766;405
0.007437763;195
0.0125;799
0.02238825814;221
1.1342624500239;755
0.007437763;35
0.0125;778
0.02238825814;220
9.145078763358553;623
5.883022906928156;575
0.02238825814;222
1.8390852728861;679
9.444702308040041;634
0.806918162691289;751
0.02238825814;252
5.826602377630264;587
2.775447240781434;290
0.0045642;-9
0.0125;764
0.5648153402774654;277
0.007437763;108
7.87497689418796;603
14.684565877646191;424
0.02238825814;217
1.6589401671147437;667
27.622887922608044;715
0.007437763;60
87.88603467848084;402
5.874976894187963;607
0.02238825814;239
137.07637413353027;331
0.007437763;39
0.007437763;142
7.733435583550649;481
0.007437763;113
27.089378165788826;420
0.007437763;116
13.257792379942847;471
0.5648153402774654;279
0.0045642;-18
53.67870796948621;312
8.239887196453875;478
4.858017400965168;598
10.228851090703554;728
0.007437763;88
0.02238825814;219
0.007437763;-1
6.8454042811071325;541
8.73988719645388;477
25.386404019075595;457
11.531893382517712;642
0.516402501299036;264
0.007437763;134
0.007437763;162
13.257792379942847;472
0.0045642;-17
0.007437763;112
0.0045642;-14
0.02238825814;208
4.870641954547212;573
2.6294815868118233;690
4.156669361975595;557
0.007437763;183
4.213415393721629;560
7.803102923133137;485
0.007437763;103
5.995078763358538;620
0.007437763;77
4.180478885785119;559
27.786336921363404;699
6.445404281107138;542
0.007437763;149
13.49344527022753;435
7.335961330474951;492
55.09285986618278;319
0.007437763;198
0.007437763;164
12.826316752501082;708
3.2056720630023015;686
0.02238825814;215
0.02238825814;203
131.5128307007352;377
8.843875560494459;496
0.007437763;84
0.02238825814;226
397.89494424250694;337
0.02238825814;202
9.145078763358553;624
17.312956276294006;631
0.0125;794
6.708310227521293;609
7.464837384440279;501
0.02238825814;234
23.72729968731393;716
0.02238825814;228
0.0125;786
1.5923437251671781;660
0.007437763;150
13.277906637830256;431
0.02238825814;256
78.20349664714605;329
0.806918162691289;752
0.007437763;7
4.81404899770831;747
0.0045642;-8
13.443142239924498;434
0.007437763;70
8.245404281107131;539
18.957792379942866;464
7.232446362752587;565
0.0125;784
7.733435583550649;483
0.007437763;33
1.890817704989376;669
181.22801042570143;354
0.007437763;85
10.97342025675799;637
0.007437763;161
201.4306521054336;364
0.007437763;176
0.007437763;78
0.516402501299036;267
0.007437763;81
0.007437763;146
0.02238825814;238
146.04954317401618;374
5.115226715851038;647
0.02238825814;246
88.2186481622977;325
9.923775725705324;523
178.53575026252722;342
0.007437763;83
13.199439325997671;735
317.73843192599173;339
7.205613451150123;725
0.02238825814;207
0.0125;781
9.211760225915315;720
8.87984572150899;500
8.365299474833124;610
0.007437763;40
0.007437763;135
257.95381628579077;394
0.007437763;140
0.52415443928353222;274
54.281006033740766;317
13.502236824387289;467
0.0125;791
207.34790767691325;360
3.379151397238116;584
6.47859327915301;537
7.7633897585590965;510
0.02238825814;245
13.217627453613535;442
0.007437763;63
0.02238825814;254
0.0125;768
0.007437763;163
0.0125;767
0.007437763;174
53.803707969486204;314
0.007437763;75
5.2928389458782075;304
81.30400147298748;397
0.007437763;17
34.29398809486664;411
0.007437763;48
5.370641954547209;574
0.02238825814;240
0.007437763;120
74.14006770194301;324
0.007437763;80
0.007437763;196
5.2928389458782075;303
0.516402501299036;262
0.52415443928353222;271
0.5648153402774654;281
8.553405355334949;524
8.553405355334949;525
0.007437763;132
8.826057748281787;704
1.330294196056;757
7.464837384440279;504
0.007437763;4
5.213555846379289;652
7.61321493338427;514
196.97627167402948;355
0.007437763;98
0.0125;782
0.007437763;93
327.3974858107051;340
16.422664554797795;456
146.04954317401618;373
3.147122531707481;300
7.803102923133137;488
13.367451815143374;613
309.98531528439565;351
5.198560049184371;644
9.449526704990415;629
13.162071898057976;439
0.007437763;96
0.007437763;178
0.007437763;41
4.665035700869831;580
5.2181772984835275;561
0.007437763;184
154.57572936057042;330
0.007437763;177
9.228851090703552;731
43.96437239593916;475
13.277906637830256;433
0.0125;774
5.445404281107143;547
3.96544255251732;743
0.007437763;114
0.02238825814;236
2.775447240781434;285
32.29398809486666;410
4.739005396335625;687
0.007437763;119
4.920833508817918;590
0.007437763;34
0.0125;769
2.592343725167179;656
0.007437763;79
4.133942089248323;555
0.007437763;57
0.53202845503156371566;275
0.007437763;131
0.007437763;133
8.228851090703552;730
219.93494061580907;393
150.1983520975315;362
0.007437763;38
9.512956276294004;630
7.058310227521302;602
0.02238825814;216
0.007437763;49
0.007437763;121
3.6219616557624814;682
0.0125;762
0.007437763;156
2.8964142082174416;297
4.445404281107146;544
0.007437763;182
0.007437763;179
0.007437763;92
0.007437763;21
55.69991510590803;323
13.77695425687788;428
0.0125;792
0.007437763;191
7.473505190124074;495
0.007437763;26
54.1011809256823;403
0.516402501299036;268
3.9213144796548214;567
0.007437763;45
13.676903240939819;445
0.007437763;15
5.995078763358538;619
199.67383700124014;379
16.310350293255397;721
24.48329015598932;450
0.0125;758
51.796187881598655;306
2.8964142082174416;296
7.9922921123223265;489
7.61321493338427;516
0.007437763;105
0.007437763;52
0.0045642;-2
2.7098798446669776;749
0.02238825814;248
0.0125;796
0.0045642;-11
22.05175734429238;455
0.007437763;56
0.0045642;-22
12.743914891138935;702
0.02238825814;232
4.528783359089592;564
0.007437763;158
179.28592175622043;375
0.007437763;117
1.6589401671147437;665
3.6219616557624814;681
0.007437763;1
0.0125;772
0.516402501299036;266
0.007437763;194
1.6589401671147437;661
1.1342624500239;756
22.716040717775588;698
0.007437763;68
22.956221255941376;714
0.0045642;-21
0.007437763;143
7.043487350635776;697
0.02238825814;204
10.267117368772457;718
13.77695425687788;429
0.52415443928353222;273
336.9681467842181;348
7.464837384440279;506
13.676903240939819;447
8.017292112322327;490
0.007437763;124
0.007437763;3
240.98910424500036;392
6.805698250735503;530
53.803707969486204;316
9.801386422214103;695
0.007437763;127
0.02238825814;253
26.02271149912216;417
14.866188576202804;717
7.7633897585590965;511
1.6589401671147437;663
0.0045642;-7
2.775447240781434;288
7.290528738220278;614
0.007437763;192
14.507906637830278;430
13.676903240939819;449
0.02238825814;243
0.007437763;82
0.007437763;104
0.0125;771
0.516402501299036;261
7.7633897585590965;509
1.8979088022978645;673
5.909266286883725;566
131.5128307007352;376
0.007437763;50
0.007437763;90
52.55672729315779;309
8.51054222716111;497
0.0045642;-10
0.007437763;59
195.34119149859453;380
0.0125;789
3.6502720015297228;750
26.689378165788813;415
0.007437763;126
4.133942089248323;554
0.02238825814;224
7.464837384440279;505
2.716009071782199;753
0.02238825814;257
6.195078763358538;617
7.473505190124074;493
4.858017400965168;596
14.76752029461373;426
0.007437763;197
12.911627088409341;436
82.40908797310804;400
10.872433978404084;737
6.243843079347325;552
7.989887196453874;480
7.989887196453874;479
0.0045642;-3
0.0125;795
0.0125;797
0.02238825814;211
17.27759219343568;425
15.983979566514622;453
178.68446821124516;344
12.18935979069058;518
139.43553702945783;334
138.96117805509888;333
81.12016331381268;328
0.007437763;122
8.872433978404088;738
317.73843192599173;338
0.007437763;118
18.624459046609534;465
1.6589401671147437;664
0.007437763;73
0.007437763;9
4.670641954547213;571
55.09285986618278;318
312.1954602119317;352
13.122433978404088;736
7.566979240277357;534
13.217627453613535;444
4.180478885785119;558
0.007437763;102
0.007437763;37
195.34119149859453;381
4.966765783454559;538
8.455613451150123;724
2.6242184289170876;693
0.007437763;160
26.9560448324555;421
57.27226282101403;406
2.746916881704015;748
1.7403001066456907;671
5.858017400965168;592
178.68446821124516;343
4.261954180424292;741
