link_density;year
139.43553702945783;334
186.8215149800603;335
144.66031049826736;336
397.89494424250694;337
317.73843192599173;338
317.73843192599173;339
327.3974858107051;340
228.2815758894209;341
178.53575026252722;342
178.68446821124516;343
178.68446821124516;344
178.68446821124516;345
184.8741994553387;346
289.2679233483942;347
336.9681467842181;348
200.7226007746707;349
335.8891909570435;350
309.98531528439565;351
312.1954602119317;352
324.3029586658588;353
181.22801042570143;354
196.97627167402948;355
178.8393669121278;356
178.50603357879447;357
179.19751085152194;358
177.4725108515222;359
207.34790767691325;360
276.20814028148385;361
150.1983520975315;362
202.3650187641987;363
201.4306521054336;364
124.32412850096904;365
124.02861699493124;366
159.73287650735006;367
146.04954317401618;368
146.04954317401618;369
148.04954317401638;370
146.04954317401618;371
146.04954317401618;372
146.04954317401618;373
146.04954317401618;374
179.28592175622043;375
131.5128307007352;376
131.5128307007352;377
178.51350551611614;378
199.67383700124014;379
195.34119149859453;380
195.34119149859453;381
195.34119149859453;382
285.4175794108234;383
197.46108280055995;384
197.46108280055995;385
197.46108280055995;386
225.80989232436912;387
268.76280184370006;388
163.4335486894461;389
163.8335486894461;390
163.822437578335;391
240.98910424500036;392
219.93494061580907;393
257.95381628579077;394
259.0869540152698;395
79.98971575870173;396
81.30400147298748;397
81.30400147298748;398
81.352463011449;399
82.40908797310804;400
83.99977460071973;401
87.88603467848084;402
54.1011809256823;403
51.02080083270991;404
50.29857861048766;405
57.27226282101403;406
58.43892948768075;407
61.77411636847708;408
30.050398351276986;409
32.29398809486666;410
34.29398809486664;411
28.68937816578874;412
28.68937816578874;413
26.689378165788813;414
26.689378165788813;415
26.02271149912216;416
26.02271149912216;417
26.02271149912216;418
26.02271149912216;419
27.089378165788826;420
26.9560448324555;421
25.9560448324555;422
29.022493634198284;423
14.684565877646191;424
17.27759219343568;425
14.76752029461373;426
13.76752029461373;427
13.77695425687788;428
13.77695425687788;429
14.507906637830278;430
13.277906637830256;431
13.277906637830256;432
13.277906637830256;433
13.443142239924498;434
13.49344527022753;435
12.911627088409341;436
12.911627088409341;437
12.958178455435025;438
13.162071898057976;439
13.345405231391311;440
13.267627453613533;441
13.217627453613535;442
13.217627453613535;443
13.217627453613535;444
13.676903240939819;445
13.676903240939819;446
13.676903240939819;447
13.676903240939819;448
13.676903240939819;449
24.48329015598932;450
15.983979566514622;451
15.983979566514622;452
15.983979566514622;453
15.9617573442924;454
22.05175734429238;455
16.422664554797795;456
25.386404019075595;457
15.522062527762092;458
16.605498953878914;459
16.605498953878914;460
24.883276731656732;461
19.957792379942866;462
18.957792379942866;463
18.957792379942866;464
18.624459046609534;465
11.102236824387287;466
13.502236824387289;467
13.70223682438729;468
13.70223682438729;469
13.70223682438729;470
13.257792379942847;471
13.257792379942847;472
11.39112571327618;473
27.67166651358617;474
43.96437239593916;475
37.09703005359681;476
8.73988719645388;477
8.239887196453875;478
7.989887196453874;479
7.989887196453874;480
7.733435583550649;481
7.733435583550649;482
7.733435583550649;483
8.12596006599028;484
7.803102923133137;485
7.803102923133137;486
7.803102923133137;487
7.803102923133137;488
7.9922921123223265;489
8.017292112322327;490
13.959566244809501;491
7.335961330474951;492
7.473505190124074;493
7.473505190124074;494
7.473505190124074;495
8.843875560494459;496
8.51054222716111;497
8.682350048968939;498
8.512707191826074;499
8.87984572150899;500
7.464837384440279;501
7.464837384440279;502
7.464837384440279;503
7.464837384440279;504
7.464837384440279;505
7.464837384440279;506
7.755746475349372;507
7.7493052515168435;508
7.7633897585590965;509
7.7633897585590965;510
7.7633897585590965;511
7.8132149333842715;512
7.61321493338427;513
7.61321493338427;514
7.61321493338427;515
7.61321493338427;516
7.61321493338427;517
12.18935979069058;518
8.490395665385016;519
8.490395665385016;520
8.471394773324354;521
9.638061439991038;522
9.923775725705324;523
8.553405355334949;524
8.553405355334949;525
8.276945660345833;526
12.480911925949217;527
6.4723649174021745;528
6.4723649174021745;529
6.805698250735503;530
5.600358361156489;531
5.767025027823157;532
5.767025027823157;533
7.566979240277357;534
7.019757300317029;535
6.9627202632799925;536
6.47859327915301;537
4.966765783454559;538
8.245404281107131;539
8.845404281107161;540
6.8454042811071325;541
6.445404281107138;542
4.445404281107146;543
4.445404281107146;544
4.445404281107146;545
5.445404281107143;546
5.445404281107143;547
4.445404281107146;548
4.373975709678573;549
4.441378831390452;550
4.223009746013995;551
6.243843079347325;552
6.133942089248316;553
4.133942089248323;554
4.133942089248323;555
4.156669361975595;556
4.156669361975595;557
4.180478885785119;558
4.180478885785119;559
4.213415393721629;560
5.2181772984835275;561
4.551510631816864;562
4.528783359089592;563
4.528783359089592;564
7.232446362752587;565
5.909266286883725;566
3.9213144796548214;567
3.9647596016060414;568
10.670641954547214;569
4.670641954547213;570
4.670641954547213;571
6.870641954547203;572
4.870641954547212;573
5.370641954547209;574
5.883022906928156;575
5.6367069481122005;576
5.1367069481122005;577
5.624996530869868;578
4.519202367536498;579
4.665035700869831;580
4.010897428984149;581
5.8608974289841385;582
3.3513736194603374;583
3.379151397238116;584
4.37915139723811;585
6.532484730571435;586
5.826602377630264;587
4.826602377630264;588
4.850411901439789;589
4.920833508817918;590
4.851688287041117;591
5.858017400965168;592
5.858017400965168;593
4.858017400965168;594
4.858017400965168;595
4.858017400965168;596
4.858017400965168;597
4.858017400965168;598
4.858017400965168;599
5.004930272803687;600
6.083689015400079;601
7.058310227521302;602
7.87497689418796;603
5.874976894187963;604
5.874976894187963;605
5.874976894187963;606
5.874976894187963;607
7.87497689418796;608
6.708310227521293;609
8.365299474833124;610
6.505504153195705;611
12.977726375417944;612
13.367451815143374;613
7.290528738220278;614
9.401639849331401;615
8.44507876335854;616
6.195078763358538;617
6.195078763358538;618
5.995078763358538;619
5.995078763358538;620
12.367300985580789;621
9.145078763358553;622
9.145078763358553;623
9.145078763358553;624
9.03396765224744;625
8.976553732017438;626
8.976553732017438;627
8.976553732017438;628
9.449526704990415;629
9.512956276294004;630
17.312956276294006;631
10.444702308040041;632
10.444702308040041;633
9.444702308040041;634
9.460086923424656;635
17.793420256757994;636
10.97342025675799;637
11.306753590091324;638
15.640086923424658;639
7.21349962183733;640
8.622605637124803;641
11.531893382517712;642
5.198560049184371;643
5.198560049184371;644
5.198560049184371;645
5.365226715851038;646
5.115226715851038;647
5.115226715851038;648
5.332618020198863;649
5.392618020198863;650
5.219690815704442;651
5.213555846379289;652
5.046889179712622;653
1.5923437251671781;654
1.5923437251671781;655
2.592343725167179;656
2.592343725167179;657
1.5923437251671781;658
1.5923437251671781;659
1.5923437251671781;660
1.6589401671147437;661
1.6589401671147437;662
1.6589401671147437;663
1.6589401671147437;664
1.6589401671147437;665
1.6589401671147437;666
1.6589401671147437;667
2.3494441125953753;668
1.890817704989376;669
1.890817704989376;670
1.7403001066456907;671
2.11530010664569;672
1.8979088022978645;673
1.8979088022978645;674
1.8979088022978645;675
1.8390852728861;676
1.8390852728861;677
1.8390852728861;678
1.8390852728861;679
4.014409948210774;680
3.6219616557624814;681
3.6219616557624814;682
3.6219616557624814;683
3.6219616557624814;684
3.8527308865317114;685
3.2056720630023015;686
4.739005396335625;687
2.59614825347849;688
2.59614825347849;689
2.6294815868118233;690
2.6242184289170876;691
2.6242184289170876;692
2.6242184289170876;693
2.6242184289170876;694
9.801386422214103;695
7.023608644436326;696
7.043487350635776;697
22.716040717775588;698
27.786336921363404;699
19.836270341406582;700
10.473081557805601;701
12.743914891138935;702
10.401057748281794;703
8.826057748281787;704
20.44827997050403;705
10.076316752501082;706
6.242983419167744;707
12.826316752501082;708
30.852632541974778;709
23.185965875308113;710
21.502107331890745;711
28.164554589274708;712
23.789554589274708;713
22.956221255941376;714
27.622887922608044;715
23.72729968731393;716
14.866188576202804;717
10.267117368772457;718
12.12426022591532;719
9.211760225915315;720
16.310350293255397;721
8.310350293255388;722
13.310350293255386;723
8.455613451150123;724
7.205613451150123;725
8.045517757370218;726
4.978851090703557;727
10.228851090703554;728
12.228851090703554;729
8.228851090703552;730
9.228851090703552;731
15.228851090703554;732
9.228851090703552;733
10.19943932599767;734
13.199439325997671;735
13.122433978404088;736
10.872433978404084;737
8.872433978404088;738
6.872433978404086;739
6.872433978404085;740
4.261954180424292;741
5.965442552517308;742
3.96544255251732;743
1.860179394622583;744
2.860179394622583;745
2.8075478156752145;746
4.81404899770831;747
2.746916881704015;748
2.7098798446669776;749
3.6502720015297228;750
0.806918162691289;751
0.806918162691289;752
2.716009071782199;753
2.18242262318407;754
1.1342624500239;755
1.1342624500239;756
1.330294196056;757
0.0125;758
0.0125;759
0.0125;760
0.0125;761
0.0125;762
0.0125;763
0.0125;764
0.0125;765
0.0125;766
0.0125;767
0.0125;768
0.0125;769
0.0125;770
0.0125;771
0.0125;772
0.0125;773
0.0125;774
0.0125;775
0.0125;776
0.0125;777
0.0125;778
0.0125;779
0.0125;780
0.0125;781
0.0125;782
0.0125;783
0.0125;784
0.0125;785
0.0125;786
0.0125;787
0.0125;788
0.0125;789
0.0125;790
0.0125;791
0.0125;792
0.0125;793
0.0125;794
0.0125;795
0.0125;796
0.0125;797
0.0125;798
0.0125;799
0.0125;800
