region1;region2;value;year
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;320
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;321
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;322
"Iberian Peninsula";"Iberian Peninsula";4.9648839017;323
"Iberian Peninsula";"Iberian Peninsula";5.214883902;324
"Iberian Peninsula";"Iberian Peninsula";5.256638287617;325
"Iberian Peninsula";"Iberian Peninsula";5.256638287617;326
"Iberian Peninsula";"Iberian Peninsula";6.256638287617;327
"Iberian Peninsula";"Iberian Peninsula";6.256638287617;328
"Iberian Peninsula";"Iberian Peninsula";5.006638287617;329
"Iberian Peninsula";"Iberian Peninsula";6.056638287617;330
"Iberian Peninsula";"Iberian Peninsula";5.056638287617;331
"Iberian Peninsula";"Iberian Peninsula";5.056638287617;332
"Iberian Peninsula";"Iberian Peninsula";5.556638287617;333
"Iberian Peninsula";"Iberian Peninsula";5.556638287617;334
"Iberian Peninsula";"Iberian Peninsula";5.62330495428;335
"Iberian Peninsula";"Iberian Peninsula";5.12330495428;336
"Iberian Peninsula";"Iberian Peninsula";26.87579783177686;337
"Iberian Peninsula";"Iberian Peninsula";22.86179904906;338
"Iberian Peninsula";"Iberian Peninsula";22.86179904906;339
"Iberian Peninsula";"Iberian Peninsula";22.86179904906;340
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;341
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;342
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;343
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;344
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;345
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;346
"Iberian Peninsula";"Iberian Peninsula";15.1657206177;347
"Iberian Peninsula";"Iberian Peninsula";15.2426436946;348
"Iberian Peninsula";"Iberian Peninsula";15.2426436946;349
"Iberian Peninsula";"Iberian Peninsula";26.9759770279;350
"Iberian Peninsula";"Iberian Peninsula";21.782702445386;351
"Iberian Peninsula";"Iberian Peninsula";21.782702445386;352
"Iberian Peninsula";"Iberian Peninsula";21.782702445386;353
"Iberian Peninsula";"Iberian Peninsula";11.116035778719;354
"Iberian Peninsula";"Iberian Peninsula";11.160480223164;355
"Iberian Peninsula";"Iberian Peninsula";11.160480223164;356
"Iberian Peninsula";"Iberian Peninsula";11.160480223164;357
"Iberian Peninsula";"Iberian Peninsula";11.160480223164;358
"Iberian Peninsula";"Iberian Peninsula";11.160480223164;359
"Iberian Peninsula";"Iberian Peninsula";11.493813556497;360
"Iberian Peninsula";"Iberian Peninsula";14.493813556497;361
"Iberian Peninsula";"Iberian Peninsula";7.13582987351;362
"Iberian Peninsula";"Iberian Peninsula";8.46916320685;363
"Iberian Peninsula";"Iberian Peninsula";12.857007003197;364
"Iberian Peninsula";"Iberian Peninsula";8.9821666456;365
"Iberian Peninsula";"Iberian Peninsula";8.9821666456;366
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;367
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;368
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;369
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;370
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;371
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;372
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;373
"Iberian Peninsula";"Iberian Peninsula";12.78526814936;374
"Iberian Peninsula";"Iberian Peninsula";15.877425012103;375
"Iberian Peninsula";"Iberian Peninsula";12.4521219818;376
"Iberian Peninsula";"Iberian Peninsula";12.4521219818;377
"Iberian Peninsula";"Iberian Peninsula";12.4521219818;378
"Iberian Peninsula";"Iberian Peninsula";18.48488478116639;379
"Iberian Peninsula";"Iberian Peninsula";18.48488478116639;380
"Iberian Peninsula";"Iberian Peninsula";18.48488478116639;381
"Iberian Peninsula";"Iberian Peninsula";18.48488478116639;382
"Iberian Peninsula";"Iberian Peninsula";26.28488478116639;383
"Iberian Peninsula";"Iberian Peninsula";20.696068991692705;384
"Iberian Peninsula";"Iberian Peninsula";20.696068991692705;385
"Iberian Peninsula";"Iberian Peninsula";20.696068991692705;386
"Iberian Peninsula";"Iberian Peninsula";20.696068991692705;387
"Iberian Peninsula";"Iberian Peninsula";20.896068991692705;388
"Iberian Peninsula";"Iberian Peninsula";13.048449944073657;389
"Iberian Peninsula";"Iberian Peninsula";13.048449944073657;390
"Iberian Peninsula";"Iberian Peninsula";13.048449944073657;391
"Iberian Peninsula";"Iberian Peninsula";14.381783277406991;392
"Iberian Peninsula";"Iberian Peninsula";11.18010260513808;393
"Iberian Peninsula";"Iberian Peninsula";10.98010260513808;394
"Iberian Peninsula";"Iberian Peninsula";12.432633407668886;395
"Iberian Peninsula";"Iberian Peninsula";3.41180007433555;396
"Iberian Peninsula";"Iberian Peninsula";3.41180007433555;397
"Iberian Peninsula";"Iberian Peninsula";3.41180007433555;398
"Iberian Peninsula";"Iberian Peninsula";3.41180007433555;399
"Iberian Peninsula";"Iberian Peninsula";3.436800074335552;400
"Iberian Peninsula";"Iberian Peninsula";3.19487263669383;401
"Iberian Peninsula";"Iberian Peninsula";3.2157059700272;402
"Iberian Peninsula";"Iberian Peninsula";3.2157059700272;403
"Iberian Peninsula";"Iberian Peninsula";3.2157059700272;404
"Iberian Peninsula";"Iberian Peninsula";3.2157059700272;405
"Iberian Peninsula";"Iberian Peninsula";3.1893901805535;406
"Iberian Peninsula";"Iberian Peninsula";3.1893901805535;407
"Iberian Peninsula";"Iberian Peninsula";3.1893901805535;408
"Iberian Peninsula";"Iberian Peninsula";3.04748036623;409
"Iberian Peninsula";"Iberian Peninsula";4.04748036623;410
"Iberian Peninsula";"Iberian Peninsula";4.04748036623;411
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;412
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;413
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;414
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;415
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;416
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;417
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;418
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;419
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;420
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;421
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;422
"Iberian Peninsula";"Iberian Peninsula";2.54748036623;423
"Iberian Peninsula";"Iberian Peninsula";0.6282302615;424
"Iberian Peninsula";"Iberian Peninsula";0.641563594829;425
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;426
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;427
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;428
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;429
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;430
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;431
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;432
"Iberian Peninsula";"Iberian Peninsula";0.621563594829;433
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;434
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;435
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;436
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;437
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;438
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;439
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;440
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;441
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;442
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;443
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;444
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;445
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;446
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;447
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;448
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;449
"Iberian Peninsula";"Iberian Peninsula";0.62679919692347;450
"Iberian Peninsula";"Iberian Peninsula";0.1062030868;451
"Iberian Peninsula";"Iberian Peninsula";0.1062030868;452
"Iberian Peninsula";"Iberian Peninsula";0.1062030868;453
"Iberian Peninsula";"Iberian Peninsula";0.1062030868;454
"Iberian Peninsula";"Iberian Peninsula";0.1062030868;455
"Iberian Peninsula";"Iberian Peninsula";0.041686958;456
"Iberian Peninsula";"Iberian Peninsula";0.041686958;457
"Iberian Peninsula";"Iberian Peninsula";0.041686958;458
"Iberian Peninsula";"Iberian Peninsula";0.041686958;459
"Iberian Peninsula";"Iberian Peninsula";0.041686958;460
"Iberian Peninsula";"Iberian Peninsula";0.041686958;461
"Iberian Peninsula";"Iberian Peninsula";0.041686958;462
"Iberian Peninsula";"Iberian Peninsula";0.041686958;463
"Iberian Peninsula";"Iberian Peninsula";0.041686958;464
"Iberian Peninsula";"Iberian Peninsula";0.041686958;465
"Iberian Peninsula";"Iberian Peninsula";0.041686958;466
"Iberian Peninsula";"Iberian Peninsula";0.041686958;467
"Iberian Peninsula";"Iberian Peninsula";0.041686958;468
"Iberian Peninsula";"Iberian Peninsula";0.041686958;469
"Iberian Peninsula";"Iberian Peninsula";0.041686958;470
"Iberian Peninsula";"Iberian Peninsula";0.041686958;471
"Iberian Peninsula";"Iberian Peninsula";0.041686958;472
"Iberian Peninsula";"Iberian Peninsula";0.041686958;473
"Iberian Peninsula";"Iberian Peninsula";0.041686958;474
"Iberian Peninsula";"Iberian Peninsula";0.041686958;475
"Iberian Peninsula";"Iberian Peninsula";0.041686958;476
"Iberian Peninsula";"Iberian Peninsula";0.041686958;477
"Iberian Peninsula";"Iberian Peninsula";0.041686958;478
"Iberian Peninsula";"Iberian Peninsula";0.041686958;479
"Iberian Peninsula";"Iberian Peninsula";0.041686958;480
"Iberian Peninsula";"Iberian Peninsula";0.041686958;481
"Iberian Peninsula";"Iberian Peninsula";0.041686958;482
"Iberian Peninsula";"Iberian Peninsula";0.041686958;483
"Iberian Peninsula";"Iberian Peninsula";0.041686958;484
"Iberian Peninsula";"Iberian Peninsula";0.041686958;485
"Iberian Peninsula";"Iberian Peninsula";0.041686958;486
"Iberian Peninsula";"Iberian Peninsula";0.041686958;487
"Iberian Peninsula";"Iberian Peninsula";0.041686958;488
"Iberian Peninsula";"Iberian Peninsula";0.041686958;489
"Iberian Peninsula";"Iberian Peninsula";0.041686958;490
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;491
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;492
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;493
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;494
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;495
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;496
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;497
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;498
"Iberian Peninsula";"Iberian Peninsula";0.1157610318;499
"Iberian Peninsula";"Iberian Peninsula";0.14874804482;500
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;501
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;502
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;503
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;504
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;505
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;506
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;507
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;508
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;509
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;510
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;511
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;512
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;513
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;514
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;515
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;516
"Iberian Peninsula";"Iberian Peninsula";0.12874804482;517
"Iberian Peninsula";"Iberian Peninsula";0.35097026704;518
"Iberian Peninsula";"Iberian Peninsula";0.276896193;519
"Iberian Peninsula";"Iberian Peninsula";0.276896193;520
"Iberian Peninsula";"Iberian Peninsula";0.276896193;521
"Iberian Peninsula";"Iberian Peninsula";0.276896193;522
"Iberian Peninsula";"Iberian Peninsula";0.276896193;523
"Iberian Peninsula";"Iberian Peninsula";0.276896193;524
"Iberian Peninsula";"Iberian Peninsula";0.276896193;525
"Iberian Peninsula";"Iberian Peninsula";0.276896193;526
"Iberian Peninsula";"Iberian Peninsula";0.38874345819;527
"Iberian Peninsula";"Iberian Peninsula";0.166521236;528
"Iberian Peninsula";"Iberian Peninsula";0.166521236;529
"Iberian Peninsula";"Iberian Peninsula";0.166521236;530
"Iberian Peninsula";"Iberian Peninsula";0.22207679152;531
"Iberian Peninsula";"Iberian Peninsula";0.22207679152;532
"Iberian Peninsula";"Iberian Peninsula";0.22207679152;533
"Iberian Peninsula";"Iberian Peninsula";0.22207679152;534
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;535
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;536
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;537
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;538
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;539
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;540
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;541
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;542
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;543
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;544
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;545
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;546
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;547
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;548
"Iberian Peninsula";"Iberian Peninsula";0.21729210253;549
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;550
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;551
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;552
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;553
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;554
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;555
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;556
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;557
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;558
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;559
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;560
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;561
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;562
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;563
"Iberian Peninsula";"Iberian Peninsula";0.1974508327;564
"Iberian Peninsula";"Iberian Peninsula";0.35129698653;565
"Iberian Peninsula";"Iberian Peninsula";0.2986654076;566
"Iberian Peninsula";"Iberian Peninsula";0.2986654076;567
"Iberian Peninsula";"Iberian Peninsula";0.2986654076;568
"Iberian Peninsula";"Iberian Peninsula";4.8280771723;569
"Iberian Peninsula";"Iberian Peninsula";0.8280771723;570
"Iberian Peninsula";"Iberian Peninsula";0.8280771723;571
"Iberian Peninsula";"Iberian Peninsula";1.0280771723;572
"Iberian Peninsula";"Iberian Peninsula";1.0280771723;573
"Iberian Peninsula";"Iberian Peninsula";1.0280771723;574
"Iberian Peninsula";"Iberian Peninsula";1.5280771723;575
"Iberian Peninsula";"Iberian Peninsula";1.5280771723;576
"Iberian Peninsula";"Iberian Peninsula";1.5280771723;577
"Iberian Peninsula";"Iberian Peninsula";0.995090159;578
"Iberian Peninsula";"Iberian Peninsula";0.76631403;579
"Iberian Peninsula";"Iberian Peninsula";0.76631403;580
"Iberian Peninsula";"Iberian Peninsula";0.76631403;581
"Iberian Peninsula";"Iberian Peninsula";0.81631403;582
"Iberian Peninsula";"Iberian Peninsula";0.61631403;583
"Iberian Peninsula";"Iberian Peninsula";0.61631403;584
"Iberian Peninsula";"Iberian Peninsula";0.61631403;585
"Iberian Peninsula";"Iberian Peninsula";2.7029807;586
"Iberian Peninsula";"Iberian Peninsula";2.1735689;587
"Iberian Peninsula";"Iberian Peninsula";2.1735689;588
"Iberian Peninsula";"Iberian Peninsula";2.1735689;589
"Iberian Peninsula";"Iberian Peninsula";2.1735689;590
"Iberian Peninsula";"Iberian Peninsula";2.1735689;591
"Iberian Peninsula";"Iberian Peninsula";2.1735689;592
"Iberian Peninsula";"Iberian Peninsula";2.1735689;593
"Iberian Peninsula";"Iberian Peninsula";2.1735689;594
"Iberian Peninsula";"Iberian Peninsula";2.1735689;595
"Iberian Peninsula";"Iberian Peninsula";2.1735689;596
"Iberian Peninsula";"Iberian Peninsula";2.1735689;597
"Iberian Peninsula";"Iberian Peninsula";2.1735689;598
"Iberian Peninsula";"Iberian Peninsula";2.1735689;599
"Iberian Peninsula";"Iberian Peninsula";2.1735689;600
"Iberian Peninsula";"Iberian Peninsula";4.1549326;601
"Iberian Peninsula";"Iberian Peninsula";2.0882659;602
"Iberian Peninsula";"Iberian Peninsula";4.5382659;603
"Iberian Peninsula";"Iberian Peninsula";2.5382659;604
"Iberian Peninsula";"Iberian Peninsula";2.5382659;605
"Iberian Peninsula";"Iberian Peninsula";2.5382659;606
"Iberian Peninsula";"Iberian Peninsula";2.5382659;607
"Iberian Peninsula";"Iberian Peninsula";2.5382659;608
"Iberian Peninsula";"Iberian Peninsula";2.5382659;609
"Iberian Peninsula";"Iberian Peninsula";3.0382659;610
"Iberian Peninsula";"Iberian Peninsula";2.0382659;611
"Iberian Peninsula";"Iberian Peninsula";5.0382659;612
"Iberian Peninsula";"Iberian Peninsula";3.0382659;613
"Iberian Peninsula";"Iberian Peninsula";3.0382659;614
"Iberian Peninsula";"Iberian Peninsula";3.0382659;615
"Iberian Peninsula";"Iberian Peninsula";3.0382659;616
"Iberian Peninsula";"Iberian Peninsula";3.0382659;617
"Iberian Peninsula";"Iberian Peninsula";3.0382659;618
"Iberian Peninsula";"Iberian Peninsula";3.0382659;619
"Iberian Peninsula";"Iberian Peninsula";3.0382659;620
"Iberian Peninsula";"Iberian Peninsula";8.8382659;621
"Iberian Peninsula";"Iberian Peninsula";5.8382659;622
"Iberian Peninsula";"Iberian Peninsula";5.8382659;623
"Iberian Peninsula";"Iberian Peninsula";5.8382659;624
"Iberian Peninsula";"Iberian Peninsula";5.8382659;625
"Iberian Peninsula";"Iberian Peninsula";5.83303;626
"Iberian Peninsula";"Iberian Peninsula";5.83303;627
"Iberian Peninsula";"Iberian Peninsula";5.83303;628
"Iberian Peninsula";"Iberian Peninsula";5.83303;629
"Iberian Peninsula";"Iberian Peninsula";5.83303;630
"Iberian Peninsula";"Iberian Peninsula";13.03303;631
"Iberian Peninsula";"Iberian Peninsula";7.23303;632
"Iberian Peninsula";"Iberian Peninsula";7.23303;633
"Iberian Peninsula";"Iberian Peninsula";6.23303;634
"Iberian Peninsula";"Iberian Peninsula";6.23303;635
"Iberian Peninsula";"Iberian Peninsula";14.566364;636
"Iberian Peninsula";"Iberian Peninsula";8.346364;637
"Iberian Peninsula";"Iberian Peninsula";8.346364;638
"Iberian Peninsula";"Iberian Peninsula";12.346364;639
"Iberian Peninsula";"Iberian Peninsula";4.01303;640
"Iberian Peninsula";"Iberian Peninsula";4.01303;641
"Iberian Peninsula";"Iberian Peninsula";9.467576;642
"Iberian Peninsula";"Iberian Peninsula";3.467576;643
"Iberian Peninsula";"Iberian Peninsula";3.467576;644
"Iberian Peninsula";"Iberian Peninsula";3.467576;645
"Iberian Peninsula";"Iberian Peninsula";3.467576;646
"Iberian Peninsula";"Iberian Peninsula";3.467576;647
"Iberian Peninsula";"Iberian Peninsula";3.467576;648
"Iberian Peninsula";"Iberian Peninsula";3.684967;649
"Iberian Peninsula";"Iberian Peninsula";3.684967;650
"Iberian Peninsula";"Iberian Peninsula";3.684967;651
"Iberian Peninsula";"Iberian Peninsula";3.684967;652
"Iberian Peninsula";"Iberian Peninsula";3.684967;653
"Iberian Peninsula";"Iberian Peninsula";0.230422;654
"Iberian Peninsula";"Iberian Peninsula";0.230422;655
"Iberian Peninsula";"Iberian Peninsula";0.230422;656
"Iberian Peninsula";"Iberian Peninsula";0.230422;657
"Iberian Peninsula";"Iberian Peninsula";0.230422;658
"Iberian Peninsula";"Iberian Peninsula";0.230422;659
"Iberian Peninsula";"Iberian Peninsula";0.230422;660
"Iberian Peninsula";"Iberian Peninsula";0.230422;661
"Iberian Peninsula";"Iberian Peninsula";0.230422;662
"Iberian Peninsula";"Iberian Peninsula";0.230422;663
"Iberian Peninsula";"Iberian Peninsula";0.230422;664
"Iberian Peninsula";"Iberian Peninsula";0.230422;665
"Iberian Peninsula";"Iberian Peninsula";0.230422;666
"Iberian Peninsula";"Iberian Peninsula";0.230422;667
"Iberian Peninsula";"Iberian Peninsula";0.230422;668
"Iberian Peninsula";"Iberian Peninsula";0.230422;669
"Iberian Peninsula";"Iberian Peninsula";0.230422;670
"Iberian Peninsula";"Iberian Peninsula";0.230422;671
"Iberian Peninsula";"Iberian Peninsula";0.6054216;672
"Iberian Peninsula";"Iberian Peninsula";0.38803;673
"Iberian Peninsula";"Iberian Peninsula";0.38803;674
"Iberian Peninsula";"Iberian Peninsula";0.38803;675
"Iberian Peninsula";"Iberian Peninsula";0.38803;676
"Iberian Peninsula";"Iberian Peninsula";0.38803;677
"Iberian Peninsula";"Iberian Peninsula";0.38803;678
"Iberian Peninsula";"Iberian Peninsula";0.38803;679
"Iberian Peninsula";"Iberian Peninsula";2.38803;680
"Iberian Peninsula";"Iberian Peninsula";2.01303;681
"Iberian Peninsula";"Iberian Peninsula";2.01303;682
"Iberian Peninsula";"Iberian Peninsula";2.01303;683
"Iberian Peninsula";"Iberian Peninsula";2.01303;684
"Iberian Peninsula";"Iberian Peninsula";2.01303;685
"Iberian Peninsula";"Iberian Peninsula";2.01303;686
"Iberian Peninsula";"Iberian Peninsula";3.346364;687
"Iberian Peninsula";"Iberian Peninsula";1.346364;688
"Iberian Peninsula";"Iberian Peninsula";1.346364;689
"Iberian Peninsula";"Iberian Peninsula";1.346364;690
"Iberian Peninsula";"Iberian Peninsula";1.346364;691
"Iberian Peninsula";"Iberian Peninsula";1.346364;692
"Iberian Peninsula";"Iberian Peninsula";1.346364;693
"Iberian Peninsula";"Iberian Peninsula";1.346364;694
"Iberian Peninsula";"Iberian Peninsula";7.917792;695
"Iberian Peninsula";"Iberian Peninsula";4.917792;696
"Iberian Peninsula";"Iberian Peninsula";4.917792;697
"Iberian Peninsula";"Iberian Peninsula";7.7922385;698
"Iberian Peninsula";"Iberian Peninsula";8.7922385;699
"Iberian Peninsula";"Iberian Peninsula";7.7922385;700
"Iberian Peninsula";"Iberian Peninsula";6.7822385;701
"Iberian Peninsula";"Iberian Peninsula";7.7822385;702
"Iberian Peninsula";"Iberian Peninsula";1.8774766;703
"Iberian Peninsula";"Iberian Peninsula";3.002477;704
"Iberian Peninsula";"Iberian Peninsula";3.024699;705
"Iberian Peninsula";"Iberian Peninsula";2.024699;706
"Iberian Peninsula";"Iberian Peninsula";2.024699;707
"Iberian Peninsula";"Iberian Peninsula";2.024699;708
"Iberian Peninsula";"Iberian Peninsula";5.024699;709
"Iberian Peninsula";"Iberian Peninsula";3.024699;710
"Iberian Peninsula";"Iberian Peninsula";3.2330321;711
"Iberian Peninsula";"Iberian Peninsula";1.2330321;712
"Iberian Peninsula";"Iberian Peninsula";3.1080321;713
"Iberian Peninsula";"Iberian Peninsula";2.1080321;714
"Iberian Peninsula";"Iberian Peninsula";1.4413655;715
"Iberian Peninsula";"Iberian Peninsula";1.61636548;716
"Iberian Peninsula";"Iberian Peninsula";0.61636548;717
"Iberian Peninsula";"Iberian Peninsula";1.675189011;718
"Iberian Peninsula";"Iberian Peninsula";1.675189011;719
"Iberian Peninsula";"Iberian Peninsula";1.512689011;720
"Iberian Peninsula";"Iberian Peninsula";1.57424204;721
"Iberian Peninsula";"Iberian Peninsula";1.57424204;722
"Iberian Peninsula";"Iberian Peninsula";1.57424204;723
"Iberian Peninsula";"Iberian Peninsula";4.57424204;724
"Iberian Peninsula";"Iberian Peninsula";0.57424204;725
"Iberian Peninsula";"Iberian Peninsula";1.371211739;726
"Iberian Peninsula";"Iberian Peninsula";0.371211739;727
"Iberian Peninsula";"Iberian Peninsula";3.371211739;728
"Iberian Peninsula";"Iberian Peninsula";3.371211739;729
"Iberian Peninsula";"Iberian Peninsula";1.371211739;730
"Iberian Peninsula";"Iberian Peninsula";2.371211739;731
"Iberian Peninsula";"Iberian Peninsula";6.371211739;732
"Iberian Peninsula";"Iberian Peninsula";4.371211739;733
"Iberian Peninsula";"Iberian Peninsula";3.371211739;734
"Iberian Peninsula";"Iberian Peninsula";3.371211739;735
"Iberian Peninsula";"Iberian Peninsula";3.31238821;736
"Iberian Peninsula";"Iberian Peninsula";0.31238821;737
"Iberian Peninsula";"Iberian Peninsula";1.31238821;738
"Iberian Peninsula";"Iberian Peninsula";1.31238821;739
"Iberian Peninsula";"Iberian Peninsula";2.31238821;740
"Iberian Peninsula";"Iberian Peninsula";0.31238821;741
"Iberian Peninsula";"Iberian Peninsula";2.2891324;742
"Iberian Peninsula";"Iberian Peninsula";1.2891324;743
